timestamp_ns,timestamp_sec,leg_front_r_2,leg_front_l_1,leg_front_l_2,leg_front_r_1,leg_front_l_3,leg_front_r_3,leg_back_r_1,leg_back_r_3,leg_back_l_1,leg_back_r_2,leg_back_l_2,leg_back_l_3
1757027283231518563,1757027283.2315185,-0.40321533203125,-0.03162124633789065,0.3906268310546875,0.02399185180664065,-0.6966485595703125,0.7008437728881836,0.05985000610351565,0.6897821044921875,-0.05183914184570315,-0.27275077819824217,0.23651020050048827,-0.6920709228515625
1757027283266350244,1757027283.2663503,-0.40321533203125,-0.03238418579101565,0.3906268310546875,0.02399185180664065,-0.6966485595703125,0.7008437728881836,0.05985000610351565,0.6897821044921875,-0.05183914184570315,-0.27275077819824217,0.23612873077392577,-0.6920709228515625
1757027283303055070,1757027283.303055,-0.40321533203125,-0.03467300415039065,0.3906268310546875,0.02437332153320315,-0.6966485595703125,0.7008437728881836,0.05985000610351565,0.6897821044921875,-0.05222061157226565,-0.27236930847167967,0.23612873077392577,-0.6913079833984375
1757027283337741563,1757027283.3377416,-0.40321533203125,-0.03734329223632815,0.3906268310546875,0.02475479125976565,-0.6966485595703125,0.7008437728881836,0.05985000610351565,0.689400634765625,-0.05489089965820315,-0.27236930847167967,0.23612873077392577,-0.6913079833984375
1757027283374173550,1757027283.3741734,-0.40321533203125,-0.04039505004882815,0.39100830078125,0.02780654907226565,-0.6966485595703125,0.7008437728881836,0.05985000610351565,0.6890191650390625,-0.06061294555664065,-0.26969902038574217,0.23612873077392577,-0.6913079833984375
1757027283409026157,1757027283.4090261,-0.40321533203125,-0.04802539825439456,0.39100830078125,0.03505447387695315,-0.6966485595703125,0.7008437728881836,0.06366470336914065,0.684822998046875,-0.07510879516601565,-0.26969902038574217,0.23612873077392577,-0.6905450439453125
1757027283443852616,1757027283.4438527,-0.40321533203125,-0.05908802032470706,0.3906268310546875,0.04764392852783206,-0.6966485595703125,0.7008437728881836,0.07510974884033206,0.6703271484375,-0.09761646270751956,-0.26931755065917967,0.23651020050048827,-0.69016357421875
1757027283478908912,1757027283.478909,-0.40321533203125,-0.07015064239501956,0.39100830078125,0.05641773223876956,-0.6966485595703125,0.7008437728881836,0.07892444610595706,0.6550674057006836,-0.11745288848876956,-0.26969902038574217,0.23651020050048827,-0.689400634765625
1757027283513670240,1757027283.5136702,-0.40321533203125,-0.08159473419189456,0.39100830078125,0.06900623321533206,-0.6966485595703125,0.7008437728881836,0.09342029571533206,0.6337051010131836,-0.14186695098876956,-0.26931755065917967,0.23612873077392577,-0.6756667709350586
1757027283548383641,1757027283.5483837,-0.40321533203125,-0.09265735626220706,0.3906268310546875,0.08083179473876956,-0.6966485595703125,0.7008437728881836,0.10791614532470706,0.6134872055053711,-0.16323020935058596,-0.26931755065917967,0.23612873077392577,-0.6646041488647461
1757027283585021299,1757027283.5850213,-0.40321533203125,-0.10219409942626956,0.3906268310546875,0.09036853790283206,-0.6966485595703125,0.7008437728881836,0.12393787384033206,0.5917424774169922,-0.18802574157714846,-0.26931755065917967,0.23574726104736327,-0.6520156478881836
1757027283621714180,1757027283.621714,-0.40321533203125,-0.11135032653808596,0.390245361328125,0.09914234161376956,-0.6966485595703125,0.7008437728881836,0.13652732849121096,0.5757207489013672,-0.20633628845214846,-0.26931755065917967,0.23612873077392577,-0.6405715560913086
1757027283656451026,1757027283.656451,-0.40321533203125,-0.11821678161621096,0.390245361328125,0.10639026641845706,-0.6966485595703125,0.7012252426147461,0.14606407165527346,0.5596990203857422,-0.22426631927490237,-0.26893608093261717,0.23612873077392577,-0.6211166000366211
1757027283691309226,1757027283.6913092,-0.40321533203125,-0.12737205505371096,0.390245361328125,0.11440208435058596,-0.6966485595703125,0.7008437728881836,0.15483787536621096,0.5448217010498047,-0.24333980560302737,-0.26931755065917967,0.23612873077392577,-0.6066197967529297
1757027283727922772,1757027283.7279227,-0.40321533203125,-0.13919761657714846,0.390245361328125,0.12622764587402346,-0.6966485595703125,0.7008437728881836,0.16551902770996096,0.5291804885864257,-0.26241329193115237,-0.26969902038574217,0.23651020050048827,-0.5902165985107422
1757027283762905511,1757027283.7629056,-0.40321533203125,-0.14835289001464846,0.3906268310546875,0.13614585876464846,-0.6966485595703125,0.7008437728881836,0.16857078552246096,0.5146846389770507,-0.27500179290771487,-0.26969902038574217,0.23689167022705077,-0.5761022186279297
