timestamp_ns,timestamp_sec,leg_front_r_2,leg_front_l_1,leg_front_l_2,leg_front_r_1,leg_front_l_3,leg_front_r_3,leg_back_r_1,leg_back_r_3,leg_back_l_1,leg_back_r_2,leg_back_l_2,leg_back_l_3
1757027637819704690,1757027637.8197045,-0.03547279357910155,-0.2822506713867188,0.12512008666992186,0.3139136123657227,0.38597873687744144,-0.23377136230468754,0.16628196716308596,-0.21126274108886722,-0.20252159118652346,-0.04462806701660155,0.15563766479492186,0.34172824859619144
1757027637854856277,1757027637.8548563,-0.03585426330566405,-0.2585995483398438,0.12893478393554686,0.3108618545532227,0.24368862152099613,-0.11169914245605472,0.21472957611083987,-0.20248893737792972,-0.24791744232177737,-0.04462806701660155,0.15601913452148436,0.33142856597900394
1757027637891350254,1757027637.8913503,-0.04500953674316405,-0.22045162200927737,0.13046066284179686,0.3024695205688477,0.019380607604980504,0.0908650970458984,0.2891171264648438,-0.18723014831542972,-0.3131497192382813,-0.04539100646972655,0.15601913452148436,0.30586914062500004
1757027637925847488,1757027637.9258475,-0.05645362854003905,-0.18459346771240237,0.13389389038085936,0.3017065811157227,-0.1496123886108398,0.24917694091796871,0.3306982803344727,-0.15442279815673832,-0.3459570693969727,-0.04500953674316405,0.15754501342773436,0.27001098632812504
1757027637960683649,1757027637.9606838,-0.07819835662841795,-0.14644554138183596,0.12817184448242186,0.2875912475585938,-0.17440887451171871,0.2693957901000976,0.3127682495117188,-0.11894611358642582,-0.3120053100585938,-0.04424659729003905,0.15868942260742186,0.22842983245849613
1757027637995583180,1757027637.9955833,-0.09612743377685545,-0.10677268981933596,0.10413829803466795,0.23952606201171878,-0.0450887298583984,0.1477050399780273,0.23265865325927737,-0.10330585479736332,-0.21663692474365237,-0.04462806701660155,0.15792648315429686,0.20592311859130863
1757027638030333432,1757027638.0303335,-0.10032360076904295,-0.09418323516845706,0.10146800994873045,0.15102317810058596,0.17540458679199222,-0.03692916870117191,0.12050464630126956,-0.10139850616455082,-0.10295703887939456,-0.04844276428222655,0.15449230194091795,0.19867519378662113
1757027638065224129,1757027638.0652242,-0.09689037322998045,-0.09570911407470706,0.11329357147216795,0.09113147735595706,0.37720493316650394,-0.22690395355224613,0.02361038208007815,-0.09147933959960941,-0.0014841842651367454,-0.07056896209716795,0.13236705780029295,0.18341545104980472
1757027638100071140,1757027638.1000712,-0.09689037322998045,-0.10219409942626956,0.11329357147216795,0.06748035430908206,0.5015659713745118,-0.36728767395019535,-0.039333076477050755,-0.06286911010742191,0.08167716979980466,-0.07590953826904295,0.11558238983154295,0.15137199401855472
1757027638134510577,1757027638.1345105,-0.09689037322998045,-0.10677268981933596,0.11214916229248045,0.06862476348876956,0.5675611877441407,-0.44968608856201175,-0.06031486511230466,-0.03578475952148441,0.13432094573974607,-0.07552806854248045,0.10413829803466795,0.11970905303955082
1757027638169256236,1757027638.1692562,-0.09727184295654295,-0.10944297790527346,0.10757152557373045,0.07205799102783206,0.5973167800903321,-0.49012283325195316,-0.057643623352050755,-0.020143547058105504,0.15492031097412107,-0.07514659881591795,0.10070507049560545,0.10177997589111332
1757027638204431155,1757027638.204431,-0.09727184295654295,-0.11707237243652346,0.10642711639404295,0.08540943145751956,0.6114311599731446,-0.5126295471191407,-0.046581001281738255,-0.017473258972168004,0.15568325042724607,-0.07514659881591795,0.10108654022216795,0.09224323272705082
1757027638239346334,1757027638.2393465,-0.09727184295654295,-0.12699058532714846,0.10680858612060545,0.09532764434814456,0.6202049636840821,-0.5194960021972657,-0.036662788391113255,-0.018236198425293004,0.15568325042724607,-0.07362071990966795,0.10337535858154295,0.09262470245361332
1757027638277480125,1757027638.2774801,-0.09727184295654295,-0.13347557067871096,0.10642711639404295,0.10677173614501956,0.6408043289184571,-0.5404768371582032,-0.034373970031738255,-0.020525016784668004,0.15568325042724607,-0.06828014373779295,0.10680858612060545,0.09300617218017582
