timestamp_ns,timestamp_sec,leg_front_r_2,leg_front_l_1,leg_front_l_2,leg_front_r_1,leg_front_l_3,leg_front_r_3,leg_back_r_1,leg_back_r_3,leg_back_l_1,leg_back_r_2,leg_back_l_2,leg_back_l_3
1756928799494229389,1756928799.4942296,0.002293663024902415,-0.77969482421875,0.3746041488647461,0.5630171585083008,0.8414612197875977,-0.45044902801513675,0.4626887130737305,-0.12733844757080082,-0.5134251403808594,0.04768856048583986,-0.07134063720703127,0.40619758605957035
1756928799529406930,1756928799.529407,0.007252769470214915,-0.788087158203125,0.3814715576171875,0.5519535827636719,0.8662567520141602,-0.45044902801513675,0.4333145904541016,-0.08690170288085941,-0.4981663513183594,0.04768856048583986,-0.07134063720703127,0.37377170562744144
1756928799564129156,1756928799.5641294,0.012974815368652415,-0.7922833251953125,0.3891009521484375,0.5370762634277344,0.8956299209594727,-0.45121196746826175,0.4020340728759766,-0.04494003295898441,-0.4825260925292969,0.04768856048583986,-0.07134063720703127,0.34630588531494144
1756928799600666973,1756928799.6006668,0.014882164001464915,-0.7968609619140625,0.389482421875,0.5214360046386719,0.9295816802978516,-0.45578960418701175,0.3711340713500977,-0.005266227722168004,-0.465359001159668,0.04768856048583986,-0.07095916748046877,0.31693176269531254
1756928799637544105,1756928799.6375442,0.014882164001464915,-0.79800537109375,0.3898638916015625,0.5107548522949219,0.964677848815918,-0.46036724090576175,0.3421423721313477,0.0386037445068359,-0.4451411056518555,0.04807003021240236,-0.07095916748046877,0.28526977539062504
1756928799672160332,1756928799.6721601,0.014500694274902415,-0.798768310546875,0.390245361328125,0.4962590026855469,1.002061882019043,-0.46456340789794925,0.3100979614257813,0.0859059906005859,-0.424160270690918,0.04883296966552736,-0.07095916748046877,0.25475124359130863
1756928799707053762,1756928799.707054,0.011448936462402415,-0.7983868408203125,0.3906268310546875,0.485958366394043,1.039828338623047,-0.47600749969482425,0.2776730346679688,0.1389312362670898,-0.4039414215087891,0.05951412200927736,-0.07095916748046877,0.22766689300537113
1756928799741675840,1756928799.7416759,0.007252769470214915,-0.7999127197265625,0.3906268310546875,0.4787104415893555,1.0798826599121094,-0.48783306121826175,0.25173213958740237,0.19500823974609371,-0.3791458892822266,0.07706268310546877,-0.07057769775390627,0.19142631530761722
1756928799778381416,1756928799.7783813,0.003056602478027415,-0.8090679931640625,0.3906268310546875,0.470699577331543,1.1195564651489258,-0.49470046997070316,0.21396663665771487,0.2533740615844726,-0.3646500396728516,0.07744415283203127,-0.07019622802734377,0.15480522155761722
1756928799815007215,1756928799.8150072,-0.0007580947875975852,-0.8166983413696289,0.3906268310546875,0.4687922286987305,1.1596117401123047,-0.5233106994628907,0.17848899841308596,0.309069595336914,-0.3451950836181641,0.07744415283203127,-0.06867034912109377,0.12009052276611332
1756928799849738052,1756928799.849738,-0.006480140686035085,-0.8262350845336914,0.3906268310546875,0.4687922286987305,1.2011919403076172,-0.5603142166137696,0.14835289001464846,0.36247631072998043,-0.3268835830688477,0.07744415283203127,-0.054937438964843766,0.08461383819580082
1756928799884449149,1756928799.884449,-0.012203140258788991,-0.8334830093383789,0.3906268310546875,0.4695551681518555,1.2347622299194336,-0.5923576736450196,0.12660816192626956,0.41168685913085934,-0.2959845352172852,0.07744415283203127,-0.039678649902343766,0.04494003295898441
1756928799919258190,1756928799.919258,-0.01716224670410149,-0.8430197525024414,0.3906268310546875,0.4703181076049805,1.2645168685913086,-0.6232576751708985,0.10143115997314456,0.45860763549804684,-0.2750027465820313,0.07668121337890627,-0.03090389251708986,0.009843864440918004
1756928799954102213,1756928799.9541023,-0.02135841369628899,-0.8552267837524414,0.39100830078125,0.4726069259643555,1.29732421875,-0.650342025756836,0.08693531036376956,0.49980731964111325,-0.24868133544921878,0.06523616790771486,-0.01984127044677736,-0.025632820129394496
1756928799988716458,1756928799.9887166,-0.02746192932128899,-0.8640005874633789,0.3906268310546875,0.4741328048706055,1.32326416015625,-0.6743746185302735,0.06366470336914065,0.5265102005004882,-0.23380401611328128,0.05112178802490236,-0.01984127044677736,-0.0550069427490234
1756928800025592997,1756928800.025593,-0.03013221740722649,-0.8758271026611328,0.3906268310546875,0.4741328048706055,1.351112403869629,-0.6846752548217774,0.04001358032226565,0.5368108367919922,-0.21511104583740237,0.03510005950927736,-0.01984127044677736,-0.0828542327880859
1756928800061705020,1756928800.0617049,-0.03738014221191399,-0.8853638458251953,0.39100830078125,0.4726069259643555,1.3774338150024414,-0.6850567245483399,0.013310699462890652,0.5364293670654297,-0.19603755950927737,0.02708919525146486,-0.02022274017333986,-0.1084127044677734
1756928800097044710,1756928800.0970447,-0.04272071838378899,-0.8964264678955078,0.3906268310546875,0.4726069259643555,1.4014673614501953,-0.6850567245483399,-0.009959907531738255,0.5364293670654297,-0.17429378509521487,0.01068599700927736,-0.02060420989990236,-0.1274871444702148
1756928800133707102,1756928800.133707,-0.04806129455566399,-0.9097779083251953,0.3906268310546875,0.4726069259643555,1.4300775909423828,-0.6850567245483399,-0.045055122375488255,0.5356664276123047,-0.15026023864746096,-0.010295791625976547,-0.02289302825927736,-0.1507567977905273
1756928800168281848,1756928800.1682818,-0.05302040100097649,-0.9242737579345703,0.3906268310546875,0.4710810470581055,1.4632654571533203,-0.6846752548217774,-0.08167716979980466,0.5356664276123047,-0.12889793395996096,-0.024791641235351547,-0.02670772552490236,-0.1705932235717773
1756928800204837036,1756928800.204837,-0.05721656799316399,-0.9444926071166992,0.39100830078125,0.4703181076049805,1.4998875045776368,-0.6842937850952149,-0.11791679382324216,0.5356664276123047,-0.10066917419433596,-0.04348365783691405,-0.02670772552490236,-0.19500823974609371
1756928800239521597,1756928800.2395215,-0.05988685607910149,-0.9658549118041992,0.39100830078125,0.470699577331543,1.5319319152832032,-0.6839123153686524,-0.15034267425537107,0.5360478973388672,-0.07739856719970706,-0.05111305236816405,-0.02670772552490236,-0.21751495361328121
1756928800278263376,1756928800.2782633,-0.06103126525878899,-0.9933207321166992,0.3906268310546875,0.471462516784668,1.5624494934082032,-0.6820049667358399,-0.18009731292724607,0.5360478973388672,-0.06061389923095706,-0.05187599182128905,-0.02594478607177736,-0.23887725830078121
1756928800312947345,1756928800.3129475,-0.06484596252441399,-1.0188801574707032,0.3906268310546875,0.483669548034668,1.5841932678222657,-0.6766634368896485,-0.19955322265624997,0.5371923065185547,-0.031240730285644558,-0.05645458221435545,-0.02518184661865236,-0.2575702285766601
1756928800350273070,1756928800.3502731,-0.0713319015502929,-1.0543568420410157,0.3906268310546875,0.4981663513183594,1.6028862380981446,-0.665600814819336,-0.20641967773437497,0.5467290496826172,-0.006444244384765652,-0.07743541717529295,-0.02289302825927736,-0.2846545791625976
1756928800384586983,1756928800.384587,-0.0755280685424804,-1.089453010559082,0.39100830078125,0.5195286560058594,1.6181450271606446,-0.664074935913086,-0.20680114746093747,0.5513066864013672,0.01987716674804685,-0.10833446502685545,-0.01640804290771486,-0.3063993072509765
1756928800423401354,1756928800.4234014,-0.0797242355346679,-1.1359932708740235,0.39100830078125,0.5427983093261719,1.649044075012207,-0.664074935913086,-0.20832702636718747,0.5547399139404297,0.03017684936523435,-0.14266769409179686,-0.01640804290771486,-0.321276626586914
1756928800459942228,1756928800.459942,-0.0827759933471679,-1.1687996673583985,0.39100830078125,0.5633986282348633,1.6704073333740235,-0.664074935913086,-0.20680114746093747,0.5558843231201172,0.042766304016113255,-0.15792648315429686,-0.01450069427490236,-0.3361539459228515
1756928800494395604,1756928800.4943957,-0.0907868576049804,-1.1947405624389649,0.39100830078125,0.5763685989379883,1.690625228881836,-0.6644564056396485,-0.20756408691406247,0.5619878387451172,0.058406562805175755,-0.18234149932861327,-0.01450069427490236,-0.3590421295166015
1756928800529269035,1756928800.529269,-0.0999421310424804,-1.2141955184936524,0.39100830078125,0.5904829788208008,1.699017562866211,-0.6644564056396485,-0.20641967773437497,0.5646581268310547,0.059169502258300755,-0.20103351593017577,-0.01717098236083986,-0.37811656951904293
1756928800564337151,1756928800.5643373,-0.1060456466674804,-1.2298357772827149,0.39100830078125,0.6004011917114258,1.7116060638427735,-0.6614046478271485,-0.21061584472656247,0.5833501434326172,0.058025093078613255,-0.20217792510986327,-0.01373775482177736,-0.39184947967529293
1756928800598920675,1756928800.5989208,-0.1178712081909179,-1.2450945663452149,0.39100830078125,0.6053602981567383,1.7299175643920899,-0.652630844116211,-0.22434875488281247,0.5986098861694336,0.06374713897705075,-0.19874469757080077,0.0030469131469726407,-0.40253063201904293
1756928800635687770,1756928800.6356876,-0.1193970870971679,-1.2466204452514649,0.3906268310546875,0.6129896926879883,1.7241955184936524,-0.6499605560302735,-0.23579284667968747,0.6119613265991211,0.08205768585205075,-0.19798175811767577,0.03470985412597655,-0.41664501190185543
1756928800670604738,1756928800.6706047,-0.1186341476440429,-1.2462389755249024,0.39100830078125,0.6133711624145508,1.695965805053711,-0.638897933959961,-0.2521969985961914,0.6272201156616211,0.11105033874511716,-0.19760028839111327,0.07056800842285155,-0.42084117889404293
1756928800705249558,1756928800.7052495,-0.1098603439331054,-1.2435686874389649,0.39100830078125,0.6148970413208008,1.6574373626708985,-0.630505599975586,-0.2598263931274414,0.6390456771850586,0.11410209655761716,-0.19607440948486327,0.09078590393066405,-0.43686386108398434
1756928800740306711,1756928800.7403066,-0.1033753585815429,-1.2290728378295899,0.39100830078125,0.6164238739013672,1.6234856033325196,-0.6263094329833985,-0.2636410903930664,0.6394271469116211,0.11410209655761716,-0.19302265167236327,0.10451976776123045,-0.43915267944335934
1756928800774830587,1756928800.7748306,-0.0999421310424804,-1.2149584579467774,0.39100830078125,0.6095564651489258,1.598690071105957,-0.6141014480590821,-0.2758481216430664,0.6485824203491211,0.12363883972167966,-0.19721881866455077,0.10757152557373045,-0.44525619506835934
1756928800809613166,1756928800.809613,-0.1007050704956054,-1.2088549423217774,0.38795654296875,0.6034529495239258,1.597927131652832,-0.6030388259887696,-0.2907254409790039,0.667275390625,0.13622734069824216,-0.20599262237548827,0.10757152557373045,-0.45441146850585934
1756928800844478190,1756928800.8444781,-0.1071900558471679,-1.2061846542358399,0.3761309814453125,0.6007826614379883,1.598690071105957,-0.6022758865356446,-0.2972104263305664,0.6676568603515625,0.14080497741699216,-0.21819965362548827,0.10757152557373045,-0.45975204467773434
1756928800879258750,1756928800.8792586,-0.1186341476440429,-1.2054217147827149,0.3669747543334961,0.5984938430786133,1.6021232986450196,-0.6003685379028321,-0.3002621841430664,0.6691827392578125,0.14423820495605466,-0.22506610870361327,0.11329357147216795,-0.46165939331054684
1756928800913780256,1756928800.9137802,-0.1281708908081054,-1.1928332138061524,0.3532418441772461,0.5904829788208008,1.601741828918457,-0.5931206130981446,-0.3117072296142578,0.683297119140625,0.14461967468261716,-0.22277729034423827,0.11710826873779295,-0.46471115112304684
1756928800948711353,1756928800.9487114,-0.1354197692871093,-1.1794808197021485,0.3467568588256836,0.5778944778442383,1.600978889465332,-0.5854912185668946,-0.3277289581298828,0.684822998046875,0.14461967468261716,-0.22277729034423827,0.11710826873779295,-0.46471115112304684
1756928800985155264,1756928800.9851553,-0.1506785583496093,-1.163840560913086,0.3372201156616211,0.5775130081176758,1.595638313293457,-0.5854912185668946,-0.3342139434814453,0.6852044677734375,0.14500114440917966,-0.21934406280517577,0.11787120819091795,-0.46471115112304684
1756928801022088916,1756928801.022089,-0.1552561950683593,-1.1565926361083985,0.3311166000366211,0.5782759475708008,1.5922050857543946,-0.5862541580200196,-0.3345954132080078,0.6852044677734375,0.14347526550292966,-0.21324054718017577,0.11748973846435545,-0.46471115112304684
1756928801056633737,1756928801.056634,-0.1575450134277343,-1.1474373626708985,0.3311166000366211,0.5786574172973633,1.591823616027832,-0.6022758865356446,-0.3391730499267578,0.6852044677734375,0.14385673522949216,-0.20637409210205077,0.11787120819091795,-0.46471115112304684
1756928801091287169,1756928801.0912874,-0.1609782409667968,-1.1329415130615235,0.3307351303100586,0.5828535842895508,1.591060676574707,-0.645001449584961,-0.3498542022705078,0.6852044677734375,0.14805290222167966,-0.19035236358642577,0.13274852752685545,-0.46509262084960934
1756928801124739103,1756928801.1247392,-0.1663188171386718,-1.117681770324707,0.3307351303100586,0.5954420852661133,1.5891533279418946,-0.6953564071655274,-0.3525244903564453,0.6852044677734375,0.16140529632568357,-0.17509262084960936,0.14381114959716795,-0.46547409057617184
1756928801161073885,1756928801.161074,-0.1697520446777343,-1.1005156326293946,0.3318795394897461,0.6068861770629883,1.5872450256347657,-0.7502890014648438,-0.3658759307861328,0.6852044677734375,0.18505641937255857,-0.16975204467773436,0.14762584686279295,-0.48187728881835934
1756928801195578021,1756928801.195578,-0.1785258483886718,-1.081823616027832,0.3318795394897461,0.6217644500732422,1.5872450256347657,-0.8078918838500977,-0.3807542037963867,0.6852044677734375,0.21557399749755857,-0.15601913452148436,0.16135971069335936,-0.5055293655395507
1756928801232414451,1756928801.2324145,-0.1861552429199218,-1.0684721755981446,0.3318795394897461,0.6404564666748047,1.5872450256347657,-0.8700724029541016,-0.3929612350463867,0.6852044677734375,0.24723693847656247,-0.13541976928710936,0.17738143920898436,-0.5314693069458007
1756928801267007050,1756928801.2670069,-0.1960744094848632,-1.0589344787597657,0.3322610092163086,0.6595299530029297,1.5861006164550782,-0.932634391784668,-0.3990647506713867,0.6852044677734375,0.2754656982421875,-0.12168685913085936,0.18653671264648436,-0.5600804901123047
1756928801304041814,1756928801.3040416,-0.2082814407348632,-1.0539753723144532,0.3326424789428711,0.6805117416381836,1.5861006164550782,-0.9913816833496094,-0.4017350387573242,0.6852044677734375,0.3052212905883789,-0.11520092010498045,0.18653671264648436,-0.5963201141357422
1756928801338425209,1756928801.3384252,-0.2166737747192382,-1.0513050842285157,0.3311166000366211,0.7026369857788086,1.5864820861816407,-1.0432615661621094,-0.4024979782104492,0.6852044677734375,0.3300168228149414,-0.11024181365966795,0.18653671264648436,-0.6363753890991211
1756928801373106400,1756928801.3731065,-0.2204884719848632,-1.0505421447753907,0.3307351303100586,0.7259066390991211,1.5864820861816407,-1.0939979934692383,-0.4021165084838867,0.6852044677734375,0.3483283233642578,-0.10490123748779295,0.18729965209960936,-0.6684188461303711
1756928801407969277,1756928801.4079692,-0.2220143508911132,-1.0429127502441407,0.3318795394897461,0.7442181396484375,1.5834303283691407,-1.1439714813232422,-0.4047867965698242,0.6852044677734375,0.3693091583251953,-0.09116832733154295,0.19073287963867186,-0.6913079833984375
1756928801443099097,1756928801.443099,-0.2262105178833007,-1.0230763244628907,0.3314980697631836,0.7655804443359375,1.5624494934082032,-1.1981411361694336,-0.4143235397338867,0.6852044677734375,0.3925788116455078,-0.08697216033935545,0.19416610717773436,-0.697030029296875
1756928801477336808,1756928801.477337,-0.2315510940551757,-1.0081990051269532,0.3307351303100586,0.780457763671875,1.5456648254394532,-1.243155517578125,-0.4269120407104492,0.6852044677734375,0.4208085250854492,-0.08697216033935545,0.19340316772460936,-0.6966485595703125
1756928801512151054,1756928801.512151,-0.2315510940551757,-1.0013325500488282,0.3311166000366211,0.789613037109375,1.5456648254394532,-1.276724853515625,-0.4421717834472656,0.6852044677734375,0.4475114059448242,-0.08697216033935545,0.19340316772460936,-0.6966485595703125
1756928801546905468,1756928801.5469053,-0.2319325637817382,-0.9917948532104492,0.3311166000366211,0.7968609619140625,1.5452833557128907,-1.306098976135254,-0.4578120422363281,0.6852044677734375,0.4700190734863281,-0.08697216033935545,0.19340316772460936,-0.6966485595703125
1756928801581839270,1756928801.5818393,-0.2319325637817382,-0.9818766403198242,0.3311166000366211,0.8037283706665039,1.5452833557128907,-1.326698341369629,-0.4707820129394531,0.6852044677734375,0.4818446350097656,-0.08697216033935545,0.19340316772460936,-0.6966485595703125
1756928801616616369,1756928801.6166165,-0.2326955032348632,-0.9788248825073242,0.3314980697631836,0.8083060073852539,1.5456648254394532,-1.3522568130493164,-0.4814631652832031,0.6852044677734375,0.4921443176269531,-0.08811656951904295,0.19264022827148436,-0.6966485595703125
1756928801651385134,1756928801.651385,-0.2330769729614257,-0.9761545944213867,0.3379830551147461,0.8128836441040039,1.5475721740722657,-1.3755274200439453,-0.4929072570800781,0.6852044677734375,0.5001551818847656,-0.08849803924560545,0.18996994018554686,-0.697030029296875
1756928801686068252,1756928801.6860683,-0.2357472610473632,-0.9711954879760742,0.3498086166381836,0.8197500991821289,1.5490980529785157,-1.3972711944580078,-0.500156135559082,0.6852044677734375,0.5081660461425781,-0.08849803924560545,0.18386642456054686,-0.6966485595703125
1756928801723519626,1756928801.7235198,-0.2387990188598632,-0.9597513961791992,0.3559121322631836,0.8247092056274414,1.5490980529785157,-1.4125299835205078,-0.5081669998168945,0.6852044677734375,0.5142695617675781,-0.08887950897216795,0.18310348510742186,-0.697030029296875
