time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00159001,0.00999035,0.5,1,3,0.00499509,0.00499509,-0.028951,0.0158768
0.00307567,0.019325,0.5,1,3,0.00966189,0.00966189,-0.028951,0.0158768
0.00871735,0.0547727,0.5,1,3,0.0273727,0.0273727,-0.028951,0.0158768
0.011073,0.0695739,0.5,1,3,0.0347589,0.0347589,-0.028951,0.0158768
0.0190156,0.119478,0.5,1,3,0.0595972,0.0595972,-0.028951,0.0158768
0.0197321,0.123981,0.5,1,3,0.0618316,0.0618316,-0.028951,0.0158768
0.0262612,0.165004,0.5,1,3,0.082128,0.082128,-0.028951,0.0158768
0.0270838,0.170172,0.5,1,3,0.0846762,0.0846762,-0.028188,0.0793686
0.0328975,0.206701,0.5,1,3,0.102616,0.102616,-0.0270436,0.174606
0.0368807,0.231728,0.5,1,3,0.11483,0.11483,-0.0262807,0.238098
0.0414688,0.260556,0.5,1,3,0.128809,0.128809,-0.0236104,0.428574
0.0430673,0.2706,0.5,1,3,0.133655,0.133655,-0.0213216,0.619049
0.0486756,0.305838,0.5,1,3,0.150546,0.150546,-0.0155995,0.968254
0.0529334,0.33259,0.5,1,3,0.163246,0.163246,-0.0117848,1.15873
0.0550608,0.345957,0.5,1,3,0.169549,0.169549,-0.00758865,1.06349
0.0616255,0.387205,0.5,1,3,0.188801,0.188801,-0.000722198,1.34921
0.0630649,0.396248,0.5,1,3,0.19298,0.19298,0.00461838,1.50794
0.0687882,0.432209,0.5,1,3,0.209439,0.209439,0.0114848,1.53968
0.0728474,0.457714,0.5,1,3,0.220949,0.220949,0.0191152,1.76191
0.0750656,0.471651,0.5,1,3,0.227179,0.227179,0.0275075,1.92064
0.081513,0.512162,0.5,1,3,0.245031,0.245031,0.0351369,2.01587
0.0831051,0.522165,0.5,1,3,0.249379,0.249379,0.0439107,2.11111
0.088828,0.558123,0.5,1,3,0.264797,0.264797,0.052303,2.11111
0.0928892,0.58364,0.5,1,3,0.275533,0.275533,0.0614583,2.26984
0.0979786,0.615618,0.5,1,3,0.288732,0.288732,0.0706136,2.30159
0.0991168,0.622769,0.5,1,3,0.291643,0.291643,0.0801513,2.20635
0.106309,0.667956,0.5,1,3,0.309691,0.309691,0.0900695,2.46032
0.107872,0.677779,0.5,1,3,0.313532,0.313532,0.0996062,2.46032
0.112836,0.708972,0.5,1,3,0.325527,0.325527,0.109143,2.33333
0.115071,0.723012,0.5,1,3,0.330823,0.330823,0.119443,2.52381
0.121711,0.764732,0.5,1,3,0.346172,0.346172,0.129742,2.5873
0.12307,0.773272,0.5,1,3,0.34924,0.34924,0.139279,2.42857
0.128872,0.809729,0.5,1,3,0.36205,0.36205,0.149198,2.49206
0.132823,0.834554,0.5,1,3,0.370499,0.370499,0.159116,2.5873
0.135085,0.848767,0.5,1,3,0.375233,0.375233,0.170561,2.55556
0.141457,0.888801,0.5,1,3,0.388158,0.388158,0.178571,2.49206
0.143073,0.898955,0.5,1,3,0.391339,0.391339,0.189253,2.52381
0.148765,0.93472,0.5,1,3,0.402216,0.402216,0.199552,2.49206
0.152858,0.960433,0.5,1,3,0.40972,0.40972,0.208327,2.33333
0.156757,0.984931,0.5,1,3,0.416617,0.416617,0.218245,2.49206
0.161312,1.01355,0.5,1,3,0.424358,0.424358,0.227782,2.49206
0.163087,1.02471,0.5,1,3,0.427281,0.427281,0.236556,2.23809
0.168891,1.06117,0.5,1,3,0.436464,0.436464,0.246474,2.36508
0.172772,1.08556,0.5,1,3,0.442282,0.442282,0.255248,2.36508
0.177093,1.11271,0.5,1,3,0.44845,0.44845,0.263259,2.14286
0.180786,1.13591,0.5,1,3,0.45346,0.45346,0.273178,2.26984
0.183076,1.1503,0.5,1,3,0.456444,0.456444,0.280426,2.14286
0.188949,1.1872,0.5,1,3,0.463662,0.463662,0.289581,2.07936
0.192827,1.21156,0.5,1,3,0.468084,0.468084,0.298355,2.20635
0.195865,1.23066,0.5,1,3,0.471354,0.471354,0.305603,2.01587
0.201174,1.26402,0.5,1,3,0.476655,0.476655,0.313995,2.01587
0.204779,1.28666,0.5,1,3,0.479953,0.479953,0.321243,1.95238
0.207854,1.30599,0.5,1,3,0.482571,0.482571,0.329636,1.95238
0.212761,1.33682,0.5,1,3,0.486376,0.486376,0.33574,1.88889
0.215086,1.35142,0.5,1,3,0.488017,0.488017,0.343751,1.8254
0.221499,1.39172,0.5,1,3,0.492004,0.492004,0.350236,1.76191
0.223077,1.40164,0.5,1,3,0.492863,0.492863,0.357102,1.66667
0.22872,1.43709,0.5,1,3,0.495537,0.495537,0.362824,1.57143
0.232769,1.46253,0.5,1,3,0.497072,0.497072,0.368928,1.53968
0.238689,1.49973,0.5,1,3,0.498738,0.498738,0.375413,1.60318
0.239425,1.50435,0.5,1,3,0.498897,0.498897,0.380372,1.4127
0.246175,1.54677,0.5,1,3,0.499856,0.499856,0.386094,1.34921
0.24786,1.55735,0.5,1,3,0.499955,0.499955,0.390671,1.31746
0.252765,1.58817,0.5,1,3,0.499925,0.499925,0.396776,1.31746
0.255084,1.60274,0.5,1,3,0.499745,0.499745,0.400972,1.31746
0.261466,1.64284,0.5,1,3,0.498703,0.498703,0.404787,1.09524
0.264848,1.66409,0.5,1,3,0.497826,0.497826,0.40822,0.904762
