time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00226022,0.0142014,0.2,1,4,0.00284018,0.00284018,0.00495522,0.0158768
0.00779618,0.0489848,0.2,1,4,0.00979305,0.00979305,0.00495522,0.0158768
0.00947598,0.0595393,0.2,1,4,0.0119008,0.0119008,0.00495522,0.0158768
0.0151785,0.0953691,0.2,1,4,0.0190449,0.0190449,0.00495522,0.0158768
0.0192561,0.12099,0.2,1,4,0.024139,0.024139,0.00495522,0.0158768
0.0214799,0.134962,0.2,1,4,0.0269106,0.0269106,0.00495522,0.0158768
0.0291594,0.183214,0.2,1,4,0.0364381,0.0364381,0.00495522,0.0158768
0.0298741,0.187705,0.2,1,4,0.0373209,0.0373209,0.00495522,0.0476227
0.0343533,0.215848,0.2,1,4,0.0428352,0.0428352,0.00495522,0.0476227
0.0391606,0.246053,0.2,1,4,0.0487156,0.0487156,0.00495522,0.0158768
0.0432463,0.271724,0.2,1,4,0.0536786,0.0536786,0.00495522,0.0158768
0.0454809,0.285765,0.2,1,4,0.0563782,0.0563782,0.00571815,0.0476227
0.053035,0.333229,0.2,1,4,0.0654192,0.0654192,0.00724403,0.238098
0.0547332,0.343899,0.2,1,4,0.067432,0.067432,0.00915138,0.428574
0.0591443,0.371615,0.2,1,4,0.0726241,0.0726241,0.0106773,0.46032
0.0648365,0.40738,0.2,1,4,0.079241,0.079241,0.0133475,0.523811
0.0655564,0.411903,0.2,1,4,0.0800708,0.0800708,0.0167808,0.714287
0.0711457,0.447021,0.2,1,4,0.0864563,0.0864563,0.0198325,0.809525
0.0754033,0.473773,0.2,1,4,0.0912494,0.0912494,0.0225028,0.746033
0.0792156,0.497726,0.2,1,4,0.0954858,0.0954858,0.026699,0.84127
0.0814872,0.511999,0.2,1,4,0.0979842,0.0979842,0.0308952,1
0.0880217,0.553057,0.2,1,4,0.105058,0.105058,0.0343284,0.968254
0.0894777,0.562205,0.2,1,4,0.106611,0.106611,0.0369987,0.809525
0.09533,0.598976,0.2,1,4,0.112759,0.112759,0.0408134,0.84127
0.0991351,0.622884,0.2,1,4,0.116676,0.116676,0.0450095,0.968254
0.102257,0.642502,0.2,1,4,0.11984,0.11984,0.0480613,0.936508
0.105496,0.662848,0.2,1,4,0.123073,0.123073,0.0514945,0.809525
0.112626,0.707652,0.2,1,4,0.13001,0.13001,0.0556916,0.904762
0.11349,0.713077,0.2,1,4,0.130833,0.130833,0.0598878,1.09524
0.119619,0.751591,0.2,1,4,0.13656,0.13656,0.063321,1.06349
0.124324,0.781153,0.2,1,4,0.14082,0.14082,0.0667543,0.873016
0.125484,0.788441,0.2,1,4,0.141851,0.141851,0.070569,0.904762
0.1324,0.831895,0.2,1,4,0.147842,0.147842,0.0747651,1
0.133501,0.838808,0.2,1,4,0.148769,0.148769,0.0778169,1
0.140477,0.882645,0.2,1,4,0.154484,0.154484,0.0823945,1
0.143058,0.898859,0.2,1,4,0.156523,0.156523,0.0865907,1.03175
0.145489,0.914137,0.2,1,4,0.158407,0.158407,0.0904054,1.06349
0.151695,0.953128,0.2,1,4,0.163046,0.163046,0.0934571,0.904762
0.154249,0.969175,0.2,1,4,0.164884,0.164884,0.0968904,0.777779
0.159169,1.00009,0.2,1,4,0.168304,0.168304,0.101468,0.936508
0.164018,1.03056,0.2,1,4,0.171517,0.171517,0.105664,1.12698
0.165484,1.03977,0.2,1,4,0.172457,0.172457,0.109097,1
0.171975,1.08055,0.2,1,4,0.176443,0.176443,0.112531,0.936508
0.17426,1.09491,0.2,1,4,0.177777,0.177777,0.116345,0.968254
0.179987,1.13089,0.2,1,4,0.180958,0.180958,0.119398,0.84127
0.183433,1.15254,0.2,1,4,0.18276,0.18276,0.12245,0.746033
0.185497,1.16551,0.2,1,4,0.183798,0.183798,0.125502,0.746033
0.192885,1.21193,0.2,1,4,0.187259,0.187259,0.129698,0.936508
0.194648,1.22301,0.2,1,4,0.188026,0.188026,0.132749,0.968254
0.199161,1.25137,0.2,1,4,0.189883,0.189883,0.135801,0.777779
0.203985,1.28167,0.2,1,4,0.191699,0.191699,0.13809,0.682541
0.205489,1.29112,0.2,1,4,0.192229,0.192229,0.141523,0.714287
0.212528,1.33535,0.2,1,4,0.194482,0.194482,0.144957,0.873016
0.214243,1.34613,0.2,1,4,0.194974,0.194974,0.147627,0.84127
0.219162,1.37704,0.2,1,4,0.196257,0.196257,0.149916,0.650795
0.223223,1.40255,0.2,1,4,0.197176,0.197176,0.152204,0.587303
0.225492,1.41681,0.2,1,4,0.197633,0.197633,0.155256,0.650795
0.233399,1.46649,0.2,1,4,0.198913,0.198913,0.158689,0.714287
0.234109,1.47095,0.2,1,4,0.199004,0.199004,0.160978,0.714287
0.239643,1.50572,0.2,1,4,0.199577,0.199577,0.162504,0.587303
0.243843,1.53211,0.2,1,4,0.19985,0.19985,0.164411,0.492065
0.245493,1.54248,0.2,1,4,0.19992,0.19992,0.1667,0.46032
0.251816,1.5822,0.2,1,4,0.199987,0.199987,0.168226,0.492065
0.255223,1.60361,0.2,1,4,0.199892,0.199892,0.170134,0.492065
0.259295,1.6292,0.2,1,4,0.199659,0.199659,0.171659,0.46032
0.263439,1.65524,0.2,1,4,0.199287,0.199287,0.173567,0.46032
0.265473,1.66802,0.2,1,4,0.199056,0.199056,0.174711,0.396828
0.273258,1.71693,0.2,1,4,0.197868,0.197868,0.175856,0.30159
0.274814,1.72671,0.2,1,4,0.197574,0.197574,0.177,0.333336
