time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00279395,0.0175549,0.5,1,2,0.00877699,0.00877699,0.0260143,-0.0476227
0.00517699,0.032528,0.5,1,2,0.0162611,0.0162611,0.0260143,0.0476227
0.01255,0.0788538,0.5,1,2,0.0393861,0.0393861,0.0263958,0.111115
0.0132632,0.0833353,0.5,1,2,0.0416195,0.0416195,0.0260143,0.0158768
0.021823,0.137118,0.5,1,2,0.0683444,0.0683444,0.0260143,-0.0476227
0.022535,0.141591,0.5,1,2,0.0705594,0.0705594,0.0256328,-0.0793686
0.0278445,0.174952,0.5,1,2,0.0870306,0.0870306,0.0260143,-0.0158768
0.0291818,0.183355,0.5,1,2,0.0911647,0.0911647,0.0256328,0.0158768
0.0357487,0.224616,0.5,1,2,0.111366,0.111366,0.0252514,-0.0476227
0.0371722,0.23356,0.5,1,2,0.115721,0.115721,0.0252514,-0.0158768
0.0451447,0.283653,0.5,1,2,0.139932,0.139932,0.0256328,0.0476227
0.0458615,0.288157,0.5,1,2,0.142093,0.142093,0.0252514,0.0158768
0.050856,0.319538,0.5,1,2,0.157064,0.157064,0.0263958,0.0793686
0.0543568,0.341534,0.5,1,2,0.167466,0.167466,0.029066,0.396828
0.0593053,0.372626,0.5,1,2,0.182031,0.182031,0.0336437,0.809525
0.062766,0.394371,0.5,1,2,0.192114,0.192114,0.035551,0.84127
0.065187,0.409582,0.5,1,2,0.199113,0.199113,0.0386028,0.714287
0.0715563,0.449602,0.5,1,2,0.217303,0.217303,0.0412731,0.682541
0.0747259,0.469517,0.5,1,2,0.226228,0.226228,0.0462322,0.809525
0.0788368,0.495346,0.5,1,2,0.237668,0.237668,0.0504284,1.12698
0.0834092,0.524076,0.5,1,2,0.250206,0.250206,0.055006,1.22222
0.0851731,0.535158,0.5,1,2,0.254989,0.254989,0.0611095,1.19048
0.0924808,0.581074,0.5,1,2,0.274461,0.274461,0.0660686,1.38095
0.0939566,0.590347,0.5,1,2,0.278325,0.278325,0.0706462,1.28571
0.0988215,0.620914,0.5,1,2,0.290889,0.290889,0.0778951,1.44444
0.104247,0.655004,0.5,1,2,0.304581,0.304581,0.0832357,1.57143
0.105198,0.660981,0.5,1,2,0.306946,0.306946,0.0904836,1.4127
0.11097,0.697246,0.5,1,2,0.321054,0.321054,0.0962057,1.60318
0.115353,0.724783,0.5,1,2,0.331487,0.331487,0.101928,1.57143
0.117177,0.736244,0.5,1,2,0.335755,0.335755,0.109176,1.60318
0.123898,0.778472,0.5,1,2,0.351096,0.351096,0.115279,1.66667
0.125177,0.786511,0.5,1,2,0.353947,0.353947,0.12329,1.79365
0.130832,0.822041,0.5,1,2,0.366269,0.366269,0.129394,1.79365
0.134713,0.846429,0.5,1,2,0.374459,0.374459,0.137405,1.73016
0.138834,0.872322,0.5,1,2,0.382912,0.382912,0.144653,1.8254
0.142956,0.898221,0.5,1,2,0.39111,0.39111,0.151901,1.85714
0.147413,0.926226,0.5,1,2,0.399679,0.399679,0.158768,1.79365
0.149178,0.937312,0.5,1,2,0.402985,0.402985,0.166779,1.85714
0.155316,0.975882,0.5,1,2,0.414098,0.414098,0.174789,1.92064
0.158971,0.998844,0.5,1,2,0.420423,0.420423,0.181656,1.85714
0.161983,1.01777,0.5,1,2,0.425469,0.425469,0.190048,1.8254
0.165949,1.04269,0.5,1,2,0.431881,0.431881,0.196916,1.92064
0.170927,1.07397,0.5,1,2,0.439549,0.439549,0.204545,1.92064
0.17539,1.10201,0.5,1,2,0.446058,0.446058,0.212174,1.92064
0.17897,1.1245,0.5,1,2,0.451027,0.451027,0.220185,1.92064
0.1833,1.15171,0.5,1,2,0.45673,0.45673,0.227052,1.88889
0.185182,1.16353,0.5,1,2,0.459104,0.459104,0.235444,1.95238
0.192392,1.20883,0.5,1,2,0.467602,0.467602,0.241548,1.85714
0.193189,1.21384,0.5,1,2,0.468482,0.468482,0.249558,1.8254
0.19938,1.25274,0.5,1,2,0.474923,0.474923,0.256425,1.85714
0.203199,1.27674,0.5,1,2,0.478538,0.478538,0.264055,1.79365
0.205177,1.28916,0.5,1,2,0.480301,0.480301,0.270922,1.79365
0.212551,1.3355,0.5,1,2,0.486222,0.486222,0.279314,1.88889
0.214024,1.34475,0.5,1,2,0.48728,0.48728,0.285036,1.8254
0.220148,1.38323,0.5,1,2,0.491231,0.491231,0.292665,1.69841
0.222317,1.39686,0.5,1,2,0.492456,0.492456,0.298769,1.73016
0.227557,1.42978,0.5,1,2,0.495037,0.495037,0.306017,1.73016
