time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.273655,1.71942,0.2,1,1,0.197795,0.197795,0.144965,0.428574
0.281937,1.77146,0.2,1,1,0.195987,0.195987,0.14611,0.365082
0.282652,1.77595,0.2,1,1,0.195806,0.195806,0.147254,0.30159
0.287521,1.80654,0.2,1,1,0.194468,0.194468,0.148398,0.269844
0.29056,1.82564,0.2,1,1,0.19354,0.19354,0.149161,0.269844
0.295915,1.85929,0.2,1,1,0.191735,0.191735,0.150306,0.238098
0.298511,1.8756,0.2,1,1,0.190781,0.190781,0.151069,0.238098
0.303165,1.90484,0.2,1,1,0.188945,0.188945,0.152595,0.30159
0.307604,1.93273,0.2,1,1,0.187043,0.187043,0.154121,0.396828
0.31048,1.9508,0.2,1,1,0.185732,0.185732,0.156028,0.46032
0.315869,1.98467,0.2,1,1,0.183114,0.183114,0.157554,0.46032
0.317607,1.99558,0.2,1,1,0.182225,0.182225,0.159462,0.428574
0.323485,2.03251,0.2,1,1,0.179058,0.179058,0.160606,0.396828
0.325596,2.04578,0.2,1,1,0.17786,0.17786,0.162132,0.365082
0.331539,2.08312,0.2,1,1,0.174321,0.174321,0.163658,0.365082
0.336532,2.11449,0.2,1,1,0.17116,0.17116,0.164421,0.30159
0.337609,2.12126,0.2,1,1,0.170457,0.170457,0.165184,0.238098
0.343465,2.15805,0.2,1,1,0.166493,0.166493,0.165566,0.14286
0.347474,2.18324,0.2,1,1,0.163649,0.163649,0.165566,0.0476227
0.352521,2.21496,0.2,1,1,0.159921,0.159921,0.165566,0.0158768
0.353603,2.22175,0.2,1,1,0.159101,0.159101,0.165566,0.0158768
0.360691,2.26629,0.2,1,1,0.153548,0.153548,0.165184,-0.0158768
0.36246,2.2774,0.2,1,1,0.152114,0.152114,0.165184,-0.0158768
0.367512,2.30915,0.2,1,1,0.147916,0.147916,0.165184,0.0158768
0.370439,2.32753,0.2,1,1,0.145416,0.145416,0.165184,0.0158768
0.374479,2.35292,0.2,1,1,0.141884,0.141884,0.165184,0.0158768
0.380839,2.39288,0.2,1,1,0.136139,0.136139,0.165184,0.0158768
0.38162,2.39779,0.2,1,1,0.135419,0.135419,0.165184,0.0158768
0.38819,2.43907,0.2,1,1,0.129229,0.129229,0.165184,0.0158768
0.391237,2.45822,0.2,1,1,0.126283,0.126283,0.165184,0.0158768
0.396116,2.48887,0.2,1,1,0.12147,0.12147,0.165184,0.0158768
0.397623,2.49834,0.2,1,1,0.11996,0.11996,0.165184,0.0158768
0.403391,2.53458,0.2,1,1,0.114084,0.114084,0.164803,-0.0158768
0.407452,2.56009,0.2,1,1,0.109855,0.109855,0.164803,-0.0158768
0.412512,2.59189,0.2,1,1,0.104487,0.104487,0.164803,-0.0158768
0.413594,2.59869,0.2,1,1,0.103325,0.103325,0.164421,-0.0158768
0.421199,2.64647,0.2,1,1,0.0950273,0.0950273,0.164421,-0.0158768
0.422657,2.65563,0.2,1,1,0.0934114,0.0934114,0.16404,-0.0158768
0.42739,2.68537,0.2,1,1,0.0881123,0.0881123,0.163658,-0.0793686
0.429613,2.69934,0.2,1,1,0.0855952,0.0855952,0.162895,-0.14286
0.43637,2.74179,0.2,1,1,0.0778469,0.0778469,0.161751,-0.206352
0.437601,2.74953,0.2,1,1,0.0764193,0.0764193,0.160606,-0.238098
0.443188,2.78463,0.2,1,1,0.0698852,0.0698852,0.159462,-0.30159
0.447396,2.81107,0.2,1,1,0.0649077,0.0649077,0.157554,-0.365082
0.451167,2.83477,0.2,1,1,0.0604069,0.0604069,0.155646,-0.428574
0.455802,2.86389,0.2,1,1,0.0548294,0.0548294,0.153739,-0.46032
0.457601,2.87519,0.2,1,1,0.0526523,0.0526523,0.151069,-0.523811
0.463349,2.91131,0.2,1,1,0.0456515,0.0456515,0.149161,-0.523811
0.46736,2.93651,0.2,1,1,0.0407292,0.0407292,0.146873,-0.555557
0.471361,2.96165,0.2,1,1,0.0357944,0.0357944,0.143821,-0.650795
0.475842,2.9898,0.2,1,1,0.0302411,0.0302411,0.140388,-0.746033
0.477607,3.0009,0.2,1,1,0.0280468,0.0280468,0.137336,-0.809525
0.483589,3.03848,0.2,1,1,0.0205866,0.0205866,0.135047,-0.714287
0.485607,3.05116,0.2,1,1,0.0180626,0.0180626,0.132758,-0.523811
0.492619,3.09522,0.2,1,1,0.00927188,0.00927188,0.130088,-0.587303
0.493604,3.10141,0.2,1,1,0.00803467,0.00803467,0.127418,-0.650795
0.500571,3.14518,0.2,1,1,-0.000717175,-0.000717175,0.123603,-0.777779
0.502384,3.15657,0.2,1,1,-0.00299592,-0.00299592,0.120933,-0.809525
0.507421,3.18822,0.2,1,1,-0.00932197,-0.00932197,0.117499,-0.746033
0.51133,3.21278,0.2,1,1,-0.0142261,-0.0142261,0.114448,-0.777779
0.51575,3.24055,0.2,1,1,-0.0197599,-0.0197599,0.110633,-0.809525
0.517639,3.25242,0.2,1,1,-0.0221203,-0.0221203,0.107963,-0.84127
0.523297,3.28797,0.2,1,1,-0.0291714,-0.0291714,0.105674,-0.682541
0.525606,3.30248,0.2,1,1,-0.032039,-0.032039,0.102622,-0.555557
0.533082,3.34946,0.2,1,1,-0.0412738,-0.0412738,0.0988074,-0.809525
0.533825,3.35412,0.2,1,1,-0.0421862,-0.0421862,0.0946103,-0.936508
0.541396,3.40169,0.2,1,1,-0.0514356,-0.0514356,0.0907956,-0.968254
0.542943,3.41141,0.2,1,1,-0.0533116,-0.0533116,0.0873624,-0.904762
0.547286,3.4387,0.2,1,1,-0.058551,-0.058551,0.0831662,-1.03175
0.551271,3.46374,0.2,1,1,-0.0633199,-0.0633199,0.07897,-1.03175
0.555778,3.49205,0.2,1,1,-0.0686663,-0.0686663,0.0747739,-0.904762
0.557605,3.50353,0.2,1,1,-0.0708179,-0.0708179,0.0717221,-0.936508
0.563285,3.53922,0.2,1,1,-0.0774468,-0.0774468,0.0679074,-0.968254
0.567337,3.56469,0.2,1,1,-0.0821164,-0.0821164,0.0644742,-0.904762
0.569596,3.57888,0.2,1,1,-0.0846967,-0.0846967,0.0606595,-0.84127
0.577277,3.62714,0.2,1,1,-0.0933388,-0.0933388,0.0564633,-0.936508
0.577993,3.63164,0.2,1,1,-0.0941331,-0.0941331,0.0518857,-1.09524
0.582379,3.6592,0.2,1,1,-0.0989601,-0.0989601,0.048071,-1.03175
0.587281,3.68999,0.2,1,1,-0.104264,-0.104264,0.0446378,-0.904762
0.589605,3.7046,0.2,1,1,-0.106746,-0.106746,0.0400601,-0.936508
0.596056,3.74513,0.2,1,1,-0.113511,-0.113511,0.0362454,-1.03175
0.598445,3.76014,0.2,1,1,-0.11597,-0.11597,0.0316668,-1.09524
0.60239,3.78493,0.2,1,1,-0.119973,-0.119973,0.0267077,-1.12698
0.607311,3.81584,0.2,1,1,-0.124863,-0.124863,0.0225116,-1.12698
