time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00162139,0.0101875,0.5,1,5,0.00509367,0.00509367,-0.0229625,0.428574
0.00811061,0.0509604,0.5,1,5,0.0254692,0.0254692,-0.0221996,0.365082
0.00889538,0.0558913,0.5,1,5,0.0279311,0.0279311,-0.0195293,0.396828
0.0151179,0.0949885,0.5,1,5,0.0474229,0.0474229,-0.0160961,0.587303
0.0176536,0.110921,0.5,1,5,0.0553467,0.0553467,-0.0138073,0.777779
0.0217017,0.136356,0.5,1,5,0.0679668,0.0679668,-0.0118999,0.714287
0.02668,0.167636,0.5,1,5,0.0834258,0.0834258,-0.00961109,0.555557
0.0320063,0.201102,0.5,1,5,0.0998744,0.0998744,-0.00770279,0.492065
0.0328901,0.206655,0.5,1,5,0.102593,0.102593,-0.00655838,0.396828
0.0402912,0.253157,0.5,1,5,0.125231,0.125231,-0.00388809,0.492065
0.041009,0.257667,0.5,1,5,0.127413,0.127413,0.00107101,0.873016
0.0468156,0.294151,0.5,1,5,0.144964,0.144964,0.00564865,1.09524
0.0498949,0.313499,0.5,1,5,0.154195,0.154195,0.0117522,1.22222
0.0551117,0.346277,0.5,1,5,0.169699,0.169699,0.019763,1.76191
0.0584085,0.366991,0.5,1,5,0.179404,0.179404,0.0273924,1.98413
0.0616591,0.387415,0.5,1,5,0.188898,0.188898,0.0354033,1.98413
0.0666752,0.418932,0.5,1,5,0.203393,0.203393,0.04494,2.1746
0.07066,0.44397,0.5,1,5,0.214764,0.214764,0.0525694,2.14286
0.0748516,0.470306,0.5,1,5,0.22658,0.22658,0.0617257,2.1746
0.0799658,0.50244,0.5,1,5,0.240783,0.240783,0.070118,2.1746
0.0808903,0.508249,0.5,1,5,0.243324,0.243324,0.0781289,2.07936
0.0871024,0.54728,0.5,1,5,0.260183,0.260183,0.0884285,2.26984
0.0913149,0.573748,0.5,1,5,0.271392,0.271392,0.0975838,2.30159
0.0928968,0.583688,0.5,1,5,0.275552,0.275552,0.106739,2.39682
0.0994697,0.624987,0.5,1,5,0.292543,0.292543,0.117421,2.55556
0.101675,0.63884,0.5,1,5,0.298132,0.298132,0.128102,2.49206
0.106643,0.67006,0.5,1,5,0.310516,0.310516,0.136495,2.49206
0.111833,0.702667,0.5,1,5,0.323128,0.323128,0.147939,2.55556
0.112888,0.709298,0.5,1,5,0.325651,0.325651,0.15862,2.65079
0.120174,0.755074,0.5,1,5,0.342671,0.342671,0.167012,2.39682
0.120888,0.759561,0.5,1,5,0.344302,0.344302,0.177312,2.46032
0.126601,0.79546,0.5,1,5,0.357093,0.357093,0.187613,2.61905
0.130576,0.820431,0.5,1,5,0.36572,0.36572,0.197149,2.42857
0.134801,0.846981,0.5,1,5,0.374642,0.374642,0.207068,2.46032
