time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00432381,0.0271673,0.5,1,0,0.013582,0.013582,0.0499327,0.0158768
0.00609709,0.0383091,0.5,1,0,0.0191499,0.0191499,0.0499327,0.0158768
0.0114052,0.0716612,0.5,1,0,0.0357999,0.0357999,0.0499327,0.0158768
0.0132405,0.0831923,0.5,1,0,0.0415482,0.0415482,0.0499327,0.0158768
0.0189041,0.118778,0.5,1,0,0.0592493,0.0592493,0.0503142,0.0476227
0.0230421,0.144778,0.5,1,0,0.0721363,0.0721363,0.0503142,0.0476227
0.0260858,0.163902,0.5,1,0,0.0815844,0.0815844,0.0503142,0.0158768
0.0314413,0.197551,0.5,1,0,0.0981344,0.0981344,0.0503142,0.0158768
0.0332442,0.20888,0.5,1,0,0.103682,0.103682,0.0510772,0.0793686
0.0391648,0.246079,0.5,1,0,0.121802,0.121802,0.0518401,0.174606
0.0430365,0.270406,0.5,1,0,0.133561,0.133561,0.0522216,0.14286
0.0460476,0.289326,0.5,1,0,0.142653,0.142653,0.0537474,0.238098
0.0515116,0.323657,0.5,1,0,0.159018,0.159018,0.0556548,0.428574
0.0532527,0.334597,0.5,1,0,0.164194,0.164194,0.059088,0.619049
0.0591961,0.37194,0.5,1,0,0.181712,0.181712,0.0617583,0.714287
0.0630219,0.395978,0.5,1,0,0.192855,0.192855,0.065573,0.84127
0.0670447,0.421254,0.5,1,0,0.204453,0.204453,0.0701506,1
0.0692531,0.43513,0.5,1,0,0.210764,0.210764,0.0773986,1.38095
0.0775816,0.48746,0.5,1,0,0.234192,0.234192,0.0835021,1.66667
0.0782806,0.491852,0.5,1,0,0.23613,0.23613,0.0915129,1.79365
0.0839479,0.52746,0.5,1,0,0.25167,0.25167,0.0991423,1.85714
0.0870528,0.546969,0.5,1,0,0.26005,0.26005,0.109443,2.1746
0.0914592,0.574655,0.5,1,0,0.271773,0.271773,0.121269,2.49206
0.0932608,0.585975,0.5,1,0,0.276506,0.276506,0.127754,2.33333
0.0990423,0.622301,0.5,1,0,0.291453,0.291453,0.138435,2.49206
0.103101,0.647804,0.5,1,0,0.301718,0.301718,0.149879,2.68254
0.107117,0.673039,0.5,1,0,0.311683,0.311683,0.16056,2.74603
0.111005,0.697466,0.5,1,0,0.321139,0.321139,0.171242,2.68254
0.113256,0.711607,0.5,1,0,0.326526,0.326526,0.181923,2.71429
0.119678,0.751958,0.5,1,0,0.341535,0.341535,0.193367,2.80952
0.121253,0.761858,0.5,1,0,0.345133,0.345133,0.203667,2.71429
0.127748,0.802667,0.5,1,0,0.359606,0.359606,0.213204,2.52381
0.129248,0.812087,0.5,1,0,0.362862,0.362862,0.223503,2.52381
0.136311,0.856465,0.5,1,0,0.377766,0.377766,0.233041,2.49206
0.138133,0.867917,0.5,1,0,0.381492,0.381492,0.242196,2.33333
0.143002,0.898506,0.5,1,0,0.391199,0.391199,0.251352,2.33333
0.148548,0.933354,0.5,1,0,0.40181,0.40181,0.260507,2.30159
0.149272,0.937906,0.5,1,0,0.403161,0.403161,0.269281,2.26984
0.155783,0.978812,0.5,1,0,0.414917,0.414917,0.278817,2.26984
0.158051,0.993062,0.5,1,0,0.418851,0.418851,0.287973,2.23809
0.162984,1.02406,0.5,1,0,0.427113,0.427113,0.296366,2.26984
0.167162,1.05031,0.5,1,0,0.433789,0.433789,0.305521,2.26984
0.171904,1.0801,0.5,1,0,0.441003,0.441003,0.314295,2.20635
0.173254,1.08859,0.5,1,0,0.442986,0.442986,0.32345,2.23809
0.178996,1.12467,0.5,1,0,0.451062,0.451062,0.332606,2.26984
0.182936,1.14942,0.5,1,0,0.456264,0.456264,0.340235,2.20635
0.186985,1.17486,0.5,1,0,0.461318,0.461318,0.34939,2.1746
0.189251,1.1891,0.5,1,0,0.464017,0.464017,0.357402,2.04762
0.196704,1.23593,0.5,1,0,0.472227,0.472227,0.365794,2.07936
0.198252,1.24565,0.5,1,0,0.473802,0.473802,0.373805,2.07936
0.202968,1.27529,0.5,1,0,0.478327,0.478327,0.380672,1.95238
0.206958,1.30035,0.5,1,0,0.481826,0.481826,0.388301,1.85714
0.20925,1.31476,0.5,1,0,0.4837,0.4837,0.395931,1.85714
0.217483,1.36649,0.5,1,0,0.489601,0.489601,0.402797,1.8254
0.218201,1.371,0.5,1,0,0.490053,0.490053,0.409663,1.73016
0.224443,1.41022,0.5,1,0,0.493567,0.493567,0.416148,1.66667
0.226033,1.42021,0.5,1,0,0.494341,0.494341,0.422634,1.66667
0.231476,1.4544,0.5,1,0,0.496617,0.496617,0.429119,1.44444
0.233261,1.46562,0.5,1,0,0.497237,0.497237,0.433697,1.4127
0.238915,1.50115,0.5,1,0,0.498788,0.498788,0.439419,1.47619
0.242983,1.52671,0.5,1,0,0.499514,0.499514,0.445141,1.38095
0.247866,1.55739,0.5,1,0,0.499955,0.499955,0.449719,1.38095
0.249259,1.56614,0.5,1,0,0.499995,0.499995,0.453915,1.31746
0.256161,1.6095,0.5,1,0,0.499625,0.499625,0.458874,1.12698
0.258047,1.62135,0.5,1,0,0.499361,0.499361,0.464215,1.19048
0.263024,1.65263,0.5,1,0,0.498327,0.498327,0.467648,1.12698
0.26821,1.68521,0.5,1,0,0.496731,0.496731,0.471463,0.968254
0.269246,1.69172,0.5,1,0,0.496349,0.496349,0.475277,0.968254
0.276208,1.73546,0.5,1,0,0.493236,0.493236,0.478329,0.904762
0.277989,1.74666,0.5,1,0,0.492288,0.492288,0.481,0.746033
0.283366,1.78044,0.5,1,0,0.489052,0.489052,0.483671,0.682541
0.287791,1.80825,0.5,1,0,0.48597,0.48597,0.485959,0.682541
0.289255,1.81744,0.5,1,0,0.484869,0.484869,0.488248,0.587303
0.296296,1.86168,0.5,1,0,0.478995,0.478995,0.490537,0.587303
0.29801,1.87245,0.5,1,0,0.477423,0.477423,0.492063,0.523811
0.302927,1.90335,0.5,1,0,0.472606,0.472606,0.493207,0.365082
0.306158,1.92365,0.5,1,0,0.469196,0.469196,0.493589,0.238098
0.311369,1.95639,0.5,1,0,0.463287,0.463287,0.49397,0.111115
0.313274,1.96836,0.5,1,0,0.461003,0.461003,0.49397,0.0476227
0.320856,2.016,0.5,1,0,0.451262,0.451262,0.493589,-0.0158768
0.321564,2.02045,0.5,1,0,0.450299,0.450299,0.493207,-0.0476227
0.326909,2.05403,0.5,1,0,0.442749,0.442749,0.492826,-0.0476227
0.32927,2.06887,0.5,1,0,0.439253,0.439253,0.492444,-0.0793686
0.337169,2.1185,0.5,1,0,0.426862,0.426862,0.492063,-0.0793686
0.337928,2.12326,0.5,1,0,0.425617,0.425617,0.491681,-0.0476227
0.344589,2.16512,0.5,1,0,0.414264,0.414264,0.4913,-0.0793686
0.346094,2.17458,0.5,1,0,0.411598,0.411598,0.490537,-0.0793686
0.351022,2.20554,0.5,1,0,0.402613,0.402613,0.489774,-0.14286
0.355847,2.23585,0.5,1,0,0.393441,0.393441,0.488248,-0.30159
0.359999,2.26194,0.5,1,0,0.385258,0.385258,0.486341,-0.396828
0.361264,2.26989,0.5,1,0,0.382714,0.382714,0.484433,-0.46032
0.367708,2.31038,0.5,1,0,0.369376,0.369376,0.482526,-0.492065
0.369249,2.32006,0.5,1,0,0.366094,0.366094,0.479856,-0.555557
0.375754,2.36093,0.5,1,0,0.351875,0.351875,0.476803,-0.650795
0.378023,2.37519,0.5,1,0,0.346775,0.346775,0.472988,-0.84127
0.383435,2.40919,0.5,1,0,0.334328,0.334328,0.469555,-0.904762
0.386965,2.43137,0.5,1,0,0.326,0.326,0.465359,-0.873016
0.390919,2.45622,0.5,1,0,0.316481,0.316481,0.4604,-1.03175
0.393262,2.47094,0.5,1,0,0.31075,0.31075,0.454678,-1.25397
0.39897,2.50681,0.5,1,0,0.296503,0.296503,0.4501,-1.28571
0.40292,2.53162,0.5,1,0,0.286421,0.286421,0.444378,-1.22222
0.407803,2.5623,0.5,1,0,0.273715,0.273715,0.438275,-1.47619
0.409269,2.57151,0.5,1,0,0.269851,0.269851,0.432553,-1.53968
0.415864,2.61295,0.5,1,0,0.25218,0.25218,0.426449,-1.44444
0.41803,2.62656,0.5,1,0,0.246282,0.246282,0.419964,-1.50793
0.424397,2.66657,0.5,1,0,0.228681,0.228681,0.411952,-1.69841
0.427261,2.68456,0.5,1,0,0.220644,0.220644,0.405849,-1.7619
0.431139,2.70893,0.5,1,0,0.209647,0.209647,0.397838,-1.73016
0.433261,2.72226,0.5,1,0,0.203577,0.203577,0.390209,-1.85714
0.438831,2.75726,0.5,1,0,0.187472,0.187472,0.381816,-2.04762
0.442931,2.78302,0.5,1,0,0.175469,0.175469,0.374187,-1.98412
0.446042,2.80257,0.5,1,0,0.166285,0.166285,0.365413,-1.98412
0.45141,2.83629,0.5,1,0,0.15029,0.15029,0.356258,-2.17461
0.453254,2.84788,0.5,1,0,0.144753,0.144753,0.348246,-2.14286
0.458813,2.88281,0.5,1,0,0.127953,0.127953,0.339472,-2.14286
0.462891,2.90843,0.5,1,0,0.115527,0.115527,0.330317,-2.14286
0.467614,2.9381,0.5,1,0,0.101044,0.101044,0.32078,-2.26984
0.469265,2.94848,0.5,1,0,0.0959576,0.0959576,0.311625,-2.42857
0.476452,2.99364,0.5,1,0,0.0737077,0.0737077,0.301325,-2.33334
0.478021,3.0035,0.5,1,0,0.0688286,0.0688286,0.292551,-2.33334
0.48313,3.0356,0.5,1,0,0.0528992,0.0528992,0.281869,-2.49207
0.487993,3.06615,0.5,1,0,0.0376859,0.0376859,0.271951,-2.52381
0.489251,3.07406,0.5,1,0,0.0337421,0.0337421,0.262033,-2.42857
0.49724,3.12425,0.5,1,0,0.00867115,0.00867115,0.251352,-2.55556
0.497955,3.12874,0.5,1,0,0.00642376,0.00642376,0.24067,-2.65079
0.505529,3.17633,0.5,1,0,-0.0173672,-0.0173672,0.229989,-2.61905
0.507046,3.18586,0.5,1,0,-0.0221283,-0.0221283,0.219307,-2.65079
0.510913,3.21016,0.5,1,0,-0.0342559,-0.0342559,0.206337,-2.68254
0.513268,3.22496,0.5,1,0,-0.0416352,-0.0416352,0.1968,-2.77778
0.51896,3.26072,0.5,1,0,-0.0594241,-0.0594241,0.183068,-2.77778
0.523004,3.28613,0.5,1,0,-0.0720192,-0.0720192,0.174675,-2.71429
0.527327,3.31329,0.5,1,0,-0.0854293,-0.0854293,0.163612,-2.80952
0.53101,3.33643,0.5,1,0,-0.0968042,-0.0968042,0.151405,-2.90476
0.53328,3.3507,0.5,1,0,-0.103792,-0.103792,0.139579,-2.90476
0.54083,3.39814,0.5,1,0,-0.12687,-0.12687,0.128135,-2.84127
0.541544,3.40262,0.5,1,0,-0.129036,-0.129036,0.117454,-2.80952
0.54787,3.44237,0.5,1,0,-0.148131,-0.148131,0.10601,-2.84127
0.549269,3.45116,0.5,1,0,-0.152324,-0.152324,0.0938018,-2.93651
0.556924,3.49926,0.5,1,0,-0.175043,-0.175043,0.0812133,-2.96825
0.55763,3.50369,0.5,1,0,-0.177119,-0.177119,0.0697692,-2.90476
0.564571,3.54731,0.5,1,0,-0.197337,-0.197337,0.059088,-2.87302
0.567135,3.56342,0.5,1,0,-0.204712,-0.204712,0.046881,-2.87302
0.571035,3.58792,0.5,1,0,-0.215829,-0.215829,0.0342915,-2.93651
0.574049,3.60686,0.5,1,0,-0.22433,-0.22433,0.0232289,-2.93651
0.578957,3.63769,0.5,1,0,-0.237999,-0.237999,0.0114034,-2.93651
0.582946,3.66276,0.5,1,0,-0.248946,-0.248946,-4.0741e-05,-2.87302
0.586877,3.68746,0.5,1,0,-0.259579,-0.259579,-0.0111034,-2.84127
0.591004,3.71339,0.5,1,0,-0.270571,-0.270571,-0.0229299,-2.90476
0.593254,3.72752,0.5,1,0,-0.276487,-0.276487,-0.0351369,-3
0.599116,3.76436,0.5,1,0,-0.291642,-0.291642,-0.046581,-2.96825
0.603158,3.78975,0.5,1,0,-0.30186,-0.30186,-0.058788,-2.84127
0.607497,3.81701,0.5,1,0,-0.312613,-0.312613,-0.0690877,-2.77778
0.609255,3.82806,0.5,1,0,-0.316905,-0.316905,-0.0812947,-2.84127
0.616292,3.87228,0.5,1,0,-0.33369,-0.33369,-0.0923583,-2.90476
0.618106,3.88368,0.5,1,0,-0.337913,-0.337913,-0.104184,-2.84127
0.622992,3.91437,0.5,1,0,-0.349065,-0.349065,-0.114484,-2.74603
0.627819,3.94471,0.5,1,0,-0.359761,-0.359761,-0.125546,-2.65079
0.62926,3.95376,0.5,1,0,-0.362889,-0.362889,-0.135846,-2.68254
0.635724,3.99437,0.5,1,0,-0.376555,-0.376555,-0.147291,-2.74603
0.638105,4.00933,0.5,1,0,-0.381434,-0.381434,-0.157972,-2.68254
0.645078,4.05315,0.5,1,0,-0.395228,-0.395228,-0.168272,-2.5873
0.645799,4.05768,0.5,1,0,-0.396611,-0.396611,-0.178571,-2.5873
0.651444,4.09315,0.5,1,0,-0.407159,-0.407159,-0.188871,-2.61905
0.653241,4.10444,0.5,1,0,-0.41041,-0.41041,-0.199171,-2.55556
0.658854,4.1397,0.5,1,0,-0.420223,-0.420223,-0.209853,-2.42857
0.662933,4.16533,0.5,1,0,-0.42703,-0.42703,-0.218627,-2.55556
0.66678,4.1895,0.5,1,0,-0.43319,-0.43319,-0.228545,-2.46032
0.670985,4.21592,0.5,1,0,-0.439635,-0.439635,-0.238463,-2.30159
0.673235,4.23006,0.5,1,0,-0.442958,-0.442958,-0.247618,-2.39683
0.680786,4.2775,0.5,1,0,-0.453459,-0.453459,-0.256011,-2.26984
0.681508,4.28204,0.5,1,0,-0.454411,-0.454411,-0.265166,-2.20635
0.687409,4.31912,0.5,1,0,-0.461831,-0.461831,-0.273941,-2.2381
0.689248,4.33067,0.5,1,0,-0.464014,-0.464014,-0.281952,-2.07937
0.696391,4.37555,0.5,1,0,-0.471902,-0.471902,-0.290725,-2.01588
0.698082,4.38618,0.5,1,0,-0.473632,-0.473632,-0.298355,-2.01588
0.704421,4.42601,0.5,1,0,-0.479637,-0.479637,-0.305984,-1.95238
0.707391,4.44467,0.5,1,0,-0.482188,-0.482188,-0.313614,-1.95238
0.710937,4.46695,0.5,1,0,-0.485015,-0.485015,-0.320862,-1.82539
0.713265,4.48158,0.5,1,0,-0.48674,-0.48674,-0.328491,-1.82539
