time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00476928,0.0299663,0.5,1,0,0.0149809,0.0149809,0.0495513,-0.0158768
0.00775592,0.0487319,0.5,1,0,0.0243563,0.0243563,0.0495513,-0.0158768
0.010711,0.0672995,0.5,1,0,0.0336243,0.0336243,0.0495513,0.0158768
0.0146957,0.0923361,0.5,1,0,0.0461024,0.0461024,0.0495513,0.0158768
0.0196524,0.12348,0.5,1,0,0.061583,0.061583,0.0495513,0.0158768
0.0246718,0.155018,0.5,1,0,0.0771988,0.0771988,0.0495513,0.0476227
0.0259137,0.162821,0.5,1,0,0.0810512,0.0810512,0.0503142,0.111115
0.0328656,0.2065,0.5,1,0,0.102518,0.102518,0.0510772,0.14286
0.0339134,0.213084,0.5,1,0,0.105738,0.105738,0.0514586,0.174606
0.0406551,0.255444,0.5,1,0,0.126337,0.126337,0.0522216,0.206352
0.0436885,0.274503,0.5,1,0,0.135534,0.135534,0.052603,0.174606
0.0476099,0.299142,0.5,1,0,0.14735,0.14735,0.0545104,0.238098
0.0515642,0.323988,0.5,1,0,0.159175,0.159175,0.0560363,0.428574
0.0546813,0.343573,0.5,1,0,0.168427,0.168427,0.0587066,0.555557
0.0604664,0.379921,0.5,1,0,0.185424,0.185424,0.0606139,0.619049
0.0636518,0.399936,0.5,1,0,0.19468,0.19468,0.0632842,0.619049
0.0676092,0.424801,0.5,1,0,0.20607,0.20607,0.0663359,0.682541
0.0716014,0.449885,0.5,1,0,0.217431,0.217431,0.0693877,0.746033
0.0766187,0.48141,0.5,1,0,0.231515,0.231515,0.0747283,1
0.0779133,0.489544,0.5,1,0,0.235112,0.235112,0.0789244,1.19048
0.0845755,0.531403,0.5,1,0,0.253372,0.253372,0.0835021,1.09524
0.085927,0.539896,0.5,1,0,0.257023,0.257023,0.0896056,1.34921
0.0929678,0.584134,0.5,1,0,0.275738,0.275738,0.0949462,1.50794
0.093934,0.590205,0.5,1,0,0.278266,0.278266,0.101431,1.47619
0.099645,0.626088,0.5,1,0,0.29299,0.29299,0.10868,1.69841
0.104598,0.657208,0.5,1,0,0.305454,0.305454,0.114784,1.66667
0.105894,0.66535,0.5,1,0,0.308667,0.308667,0.122413,1.76191
0.113046,0.710289,0.5,1,0,0.326026,0.326026,0.130424,1.92064
0.113893,0.715611,0.5,1,0,0.32804,0.32804,0.13729,1.88889
0.119645,0.751753,0.5,1,0,0.34146,0.34146,0.145683,1.92064
0.124331,0.781194,0.5,1,0,0.352064,0.352064,0.154075,2.04762
0.125897,0.791035,0.5,1,0,0.355541,0.355541,0.162467,2.07936
0.134154,0.842915,0.5,1,0,0.373293,0.373293,0.169335,1.95238
0.134871,0.847419,0.5,1,0,0.374787,0.374787,0.178108,2.01587
0.139586,0.877046,0.5,1,0,0.384427,0.384427,0.184975,1.95238
0.144234,0.906251,0.5,1,0,0.393599,0.393599,0.192986,1.88889
0.147626,0.927564,0.5,1,0,0.400081,0.400081,0.202141,1.92064
0.150709,0.946931,0.5,1,0,0.405813,0.405813,0.207482,1.85714
0.154691,0.971954,0.5,1,0,0.412994,0.412994,0.215493,1.88889
0.159602,1.00281,0.5,1,0,0.421493,0.421493,0.223122,1.95238
0.163697,1.02854,0.5,1,0,0.428273,0.428273,0.230752,1.92064
0.167653,1.05339,0.5,1,0,0.434554,0.434554,0.238763,1.92064
0.170913,1.07388,0.5,1,0,0.439527,0.439527,0.246011,1.95238
0.176697,1.11022,0.5,1,0,0.447898,0.447898,0.252878,1.85714
0.177915,1.11787,0.5,1,0,0.449586,0.449586,0.261651,1.92064
0.1835,1.15297,0.5,1,0,0.456986,0.456986,0.268899,1.98413
0.187671,1.17917,0.5,1,0,0.462145,0.462145,0.276529,1.88889
0.191541,1.20349,0.5,1,0,0.466649,0.466649,0.284158,1.92064
0.196543,1.23492,0.5,1,0,0.472061,0.472061,0.29217,1.98413
0.197909,1.2435,0.5,1,0,0.473457,0.473457,0.298655,1.85714
0.204587,1.28546,0.5,1,0,0.479783,0.479783,0.307047,1.85714
0.207699,1.30501,0.5,1,0,0.482443,0.482443,0.313914,1.92064
0.210702,1.32388,0.5,1,0,0.484835,0.484835,0.321543,1.8254
0.214752,1.34933,0.5,1,0,0.487788,0.487788,0.328028,1.73016
0.219572,1.37961,0.5,1,0,0.49089,0.49089,0.335657,1.79365
0.224426,1.41011,0.5,1,0,0.493559,0.493559,0.341761,1.76191
0.227726,1.43084,0.5,1,0,0.495111,0.495111,0.349009,1.69841
0.229917,1.44461,0.5,1,0,0.496025,0.496025,0.355495,1.69841
0.234683,1.47455,0.5,1,0,0.497686,0.497686,0.362361,1.63492
0.240813,1.51307,0.5,1,0,0.499167,0.499167,0.368083,1.60318
0.243492,1.52991,0.5,1,0,0.499582,0.499582,0.374568,1.53968
0.247582,1.5556,0.5,1,0,0.499942,0.499942,0.38029,1.57143
0.251507,1.58027,0.5,1,0,0.499978,0.499978,0.385631,1.44444
0.256074,1.60896,0.5,1,0,0.499636,0.499636,0.392116,1.47619
