time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.000528224,0.00331893,0.2,1,4,0.000663785,0.000663785,0.00495522,-0.0158768
0.00279619,0.017569,0.2,1,4,0.00351361,0.00351361,0.00533669,0.0158768
0.00864645,0.0543272,0.2,1,4,0.0108601,0.0108601,0.00533669,0.0476227
0.0126312,0.0793639,0.2,1,4,0.0158561,0.0158561,0.00533669,0.0158768
0.0166296,0.104487,0.2,1,4,0.0208594,0.0208594,0.00495522,-0.0158768
0.0187901,0.118062,0.2,1,4,0.0235575,0.0235575,0.00533669,-0.0158768
0.0259247,0.16289,0.2,1,4,0.032434,0.032434,0.00533669,0.0476227
0.0275939,0.173378,0.2,1,4,0.0345021,0.0345021,0.00533669,0.0476227
0.0324892,0.204135,0.2,1,4,0.0405441,0.0405441,0.00533669,0.0158768
0.0373238,0.234512,0.2,1,4,0.0464737,0.0464737,0.00533669,0.0158768
0.0405502,0.254784,0.2,1,4,0.0504073,0.0504073,0.00571815,0.0476227
0.042797,0.268902,0.2,1,4,0.0531345,0.0531345,0.00686256,0.14286
0.0483855,0.304015,0.2,1,4,0.0598707,0.0598707,0.00915138,0.365082
0.0524828,0.329759,0.2,1,4,0.064763,0.064763,0.0110587,0.523811
0.0565495,0.355311,0.2,1,4,0.0695764,0.0695764,0.014492,0.682541
0.0605504,0.38045,0.2,1,4,0.0742676,0.0742676,0.0183067,0.904762
0.0628127,0.394664,0.2,1,4,0.0768996,0.0768996,0.0213584,0.904762
0.0686285,0.431205,0.2,1,4,0.0835932,0.0835932,0.0255546,0.873016
0.0724474,0.455201,0.2,1,4,0.0879285,0.0879285,0.0305137,1.09524
0.0772735,0.485524,0.2,1,4,0.0933344,0.0933344,0.0343284,1.19048
0.0788055,0.495149,0.2,1,4,0.0950326,0.0950326,0.039669,1.15873
0.0848828,0.533335,0.2,1,4,0.101682,0.101682,0.0450095,1.15873
0.088396,0.555408,0.2,1,4,0.105458,0.105458,0.0484428,1.12698
0.0924371,0.5808,0.2,1,4,0.109739,0.109739,0.051876,1
0.0975682,0.613039,0.2,1,4,0.115071,0.115071,0.0564546,1
0.0988012,0.620786,0.2,1,4,0.116335,0.116335,0.0614137,1.22222
0.106794,0.671004,0.2,1,4,0.124355,0.124355,0.0648469,1.09524
0.107507,0.675486,0.2,1,4,0.125055,0.125055,0.0694246,0.936508
0.113133,0.710833,0.2,1,4,0.130493,0.130493,0.0732393,1.03175
0.117179,0.736257,0.2,1,4,0.134304,0.134304,0.0774354,1.06349
0.118804,0.746467,0.2,1,4,0.13581,0.13581,0.0820131,1.03175
0.124462,0.782015,0.2,1,4,0.140942,0.140942,0.0865907,1.15873
0.127604,0.801758,0.2,1,4,0.143716,0.143716,0.0907869,1.22222
0.132436,0.832121,0.2,1,4,0.147872,0.147872,0.0938386,0.968254
0.137205,0.862083,0.2,1,4,0.15184,0.15184,0.0976533,0.904762
0.1388,0.872106,0.2,1,4,0.153137,0.153137,0.102612,1.06349
0.145973,0.917178,0.2,1,4,0.158778,0.158778,0.10719,1.15873
0.147622,0.927533,0.2,1,4,0.160029,0.160029,0.111386,1.09524
0.152551,0.958503,0.2,1,4,0.163666,0.163666,0.115582,1.06349
0.157554,0.989943,0.2,1,4,0.167199,0.167199,0.118254,0.968254
0.158796,0.997743,0.2,1,4,0.16805,0.16805,0.121687,0.809525
0.165965,1.04279,0.2,1,4,0.172762,0.172762,0.124357,0.746033
0.167823,1.05446,0.2,1,4,0.173927,0.173927,0.129698,1
0.174173,1.09436,0.2,1,4,0.177727,0.177727,0.133131,1.12698
0.17646,1.10873,0.2,1,4,0.179026,0.179026,0.136183,0.904762
0.1806,1.13475,0.2,1,4,0.181285,0.181285,0.139234,0.746033
0.182798,1.14855,0.2,1,4,0.182434,0.182434,0.142286,0.746033
0.188519,1.1845,0.2,1,4,0.185262,0.185262,0.145719,0.873016
0.192552,1.20984,0.2,1,4,0.187112,0.187112,0.149153,0.873016
0.19641,1.23408,0.2,1,4,0.188769,0.188769,0.152204,0.84127
0.200435,1.25937,0.2,1,4,0.19038,0.19038,0.155256,0.809525
0.202787,1.27415,0.2,1,4,0.191264,0.191264,0.158689,0.746033
0.211084,1.32628,0.2,1,4,0.194051,0.194051,0.160978,0.746033
0.211816,1.33088,0.2,1,4,0.194271,0.194271,0.162886,0.619049
0.216712,1.36164,0.2,1,4,0.195641,0.195641,0.165556,0.619049
0.218797,1.37474,0.2,1,4,0.196169,0.196169,0.167845,0.650795
0.22613,1.42082,0.2,1,4,0.197755,0.197755,0.170896,0.587303
0.227832,1.43151,0.2,1,4,0.198063,0.198063,0.173185,0.523811
0.234186,1.47143,0.2,1,4,0.199014,0.199014,0.174711,0.555557
0.235695,1.48092,0.2,1,4,0.199193,0.199193,0.176237,0.555557
0.241259,1.51587,0.2,1,4,0.199698,0.199698,0.178144,0.428574
0.242784,1.52546,0.2,1,4,0.199794,0.199794,0.180053,0.428574
0.249256,1.56612,0.2,1,4,0.199998,0.199998,0.181579,0.46032
0.251707,1.58152,0.2,1,4,0.199988,0.199988,0.183104,0.428574
0.256407,1.61106,0.2,1,4,0.199838,0.199838,0.18463,0.365082
0.260522,1.63691,0.2,1,4,0.199563,0.199563,0.186156,0.428574
0.262784,1.65112,0.2,1,4,0.199355,0.199355,0.188064,0.46032
0.268647,1.68796,0.2,1,4,0.198629,0.198629,0.189208,0.365082
0.272686,1.71334,0.2,1,4,0.197972,0.197972,0.189971,0.269844
0.277027,1.74061,0.2,1,4,0.197123,0.197123,0.190734,0.206352
0.278803,1.75177,0.2,1,4,0.196734,0.196734,0.191115,0.174606
0.286007,1.79704,0.2,1,4,0.194903,0.194903,0.191878,0.174606
0.28767,1.80748,0.2,1,4,0.194424,0.194424,0.191878,0.0793686
0.292495,1.8378,0.2,1,4,0.192913,0.192913,0.19226,0.0476227
0.297343,1.86826,0.2,1,4,0.191216,0.191216,0.19226,0.111115
0.300786,1.88989,0.2,1,4,0.189904,0.189904,0.19226,0.0476227
0.302796,1.90252,0.2,1,4,0.189096,0.189096,0.19226,0.0158768
0.308685,1.93953,0.2,1,4,0.186557,0.186557,0.19226,0.0158768
0.312421,1.963,0.2,1,4,0.184814,0.184814,0.19226,-0.0158768
0.316398,1.98799,0.2,1,4,0.182846,0.182846,0.19226,-0.0158768
0.320533,2.01397,0.2,1,4,0.180679,0.180679,0.191878,-0.0476227
0.322815,2.02831,0.2,1,4,0.179431,0.179431,0.191878,-0.0158768
0.328361,2.06315,0.2,1,4,0.176244,0.176244,0.191878,0.0158768
0.332449,2.08884,0.2,1,4,0.173758,0.173758,0.191878,0.0158768
0.336732,2.11575,0.2,1,4,0.17103,0.17103,0.191878,0.0158768
0.340752,2.14101,0.2,1,4,0.168357,0.168357,0.191878,0.0158768
0.342787,2.15379,0.2,1,4,0.166963,0.166963,0.191497,-0.0158768
0.348656,2.19067,0.2,1,4,0.162791,0.162791,0.191878,-0.0158768
0.352471,2.21464,0.2,1,4,0.159958,0.159958,0.191497,0.0158768
0.357349,2.24529,0.2,1,4,0.156205,0.156205,0.191115,-0.0158768
0.358785,2.25431,0.2,1,4,0.155071,0.155071,0.189971,-0.111115
0.365935,2.29923,0.2,1,4,0.149243,0.149243,0.188826,-0.238098
0.367643,2.30997,0.2,1,4,0.147806,0.147806,0.186919,-0.333336
0.373992,2.34986,0.2,1,4,0.142314,0.142314,0.184249,-0.523811
0.37636,2.36474,0.2,1,4,0.140208,0.140208,0.18196,-0.650795
0.380455,2.39047,0.2,1,4,0.136492,0.136492,0.179289,-0.619049
0.382799,2.4052,0.2,1,4,0.134324,0.134324,0.176618,-0.650795
0.388347,2.44006,0.2,1,4,0.129078,0.129078,0.173948,-0.650795
0.392462,2.46591,0.2,1,4,0.125086,0.125086,0.169752,-0.777779
0.39636,2.49041,0.2,1,4,0.121226,0.121226,0.166319,-0.904762
0.400467,2.51621,0.2,1,4,0.117082,0.117082,0.162886,-0.84127
0.402783,2.53076,0.2,1,4,0.11471,0.11471,0.160215,-0.777779
0.41023,2.57755,0.2,1,4,0.106922,0.106922,0.156782,-0.777779
0.410948,2.58206,0.2,1,4,0.106158,0.106158,0.152967,-0.873016
0.416673,2.61804,0.2,1,4,0.0999927,0.0999927,0.149916,-0.84127
0.41879,2.63133,0.2,1,4,0.0976807,0.0976807,0.147245,-0.746033
0.426253,2.67823,0.2,1,4,0.0893922,0.0893922,0.144575,-0.650795
0.426985,2.68283,0.2,1,4,0.0885684,0.0885684,0.141523,-0.650795
0.433923,2.72642,0.2,1,4,0.0806704,0.0806704,0.138472,-0.714287
0.435569,2.73676,0.2,1,4,0.0787728,0.0787728,0.136183,-0.714287
0.441073,2.77134,0.2,1,4,0.0723697,0.0723697,0.133131,-0.682541
0.442796,2.78217,0.2,1,4,0.0703466,0.0703466,0.130079,-0.714287
0.448329,2.81694,0.2,1,4,0.0637968,0.0637968,0.125883,-0.809525
0.452456,2.84286,0.2,1,4,0.0588614,0.0588614,0.122068,-0.936508
0.456632,2.8691,0.2,1,4,0.0538261,0.0538261,0.11978,-0.809525
0.460646,2.89432,0.2,1,4,0.0489518,0.0489518,0.115582,-0.777779
0.462793,2.90781,0.2,1,4,0.0463313,0.0463313,0.10986,-1.12698
0.468555,2.94402,0.2,1,4,0.0392586,0.0392586,0.105283,-1.28571
0.47241,2.96824,0.2,1,4,0.0344972,0.0344972,0.100324,-1.19048
0.476842,2.99609,0.2,1,4,0.0289986,0.0289986,0.0953645,-1.19048
0.480609,3.01975,0.2,1,4,0.0243073,0.0243073,0.0919313,-1.09524
0.482778,3.03338,0.2,1,4,0.0216001,0.0216001,0.0873536,-1
0.488434,3.06892,0.2,1,4,0.014522,0.014522,0.0816316,-1.19048
0.492532,3.09467,0.2,1,4,0.00938062,0.00938062,0.0774354,-1.28571
0.497252,3.12433,0.2,1,4,0.0034528,0.0034528,0.0732393,-1.12698
0.49879,3.13399,0.2,1,4,0.00152061,0.00152061,0.0686616,-1.03175
0.505413,3.1756,0.2,1,4,-0.0068009,-0.0068009,0.0637025,-1.12698
0.507573,3.18917,0.2,1,4,-0.00951251,-0.00951251,0.0595063,-1.15873
0.51409,3.23013,0.2,1,4,-0.0176835,-0.0176835,0.0541648,-1.19048
0.514941,3.23547,0.2,1,4,-0.0187473,-0.0187473,0.0492057,-1.25397
0.520996,3.27351,0.2,1,4,-0.0263078,-0.0263078,0.0457725,-1.06349
0.524347,3.29457,0.2,1,4,-0.0304756,-0.0304756,0.0408134,-1.03175
0.527565,3.31479,0.2,1,4,-0.0344664,-0.0344664,0.0354728,-1.22222
0.53459,3.35893,0.2,1,4,-0.0431253,-0.0431253,0.0312766,-1.15873
0.536565,3.37133,0.2,1,4,-0.0455453,-0.0455453,0.0255546,-1.25397
0.540792,3.3979,0.2,1,4,-0.0507011,-0.0507011,0.0209769,-1.25397
0.543772,3.41662,0.2,1,4,-0.0543144,-0.0543144,0.0167808,-1.09524
0.548429,3.44588,0.2,1,4,-0.0599227,-0.0599227,0.0106773,-1.22222
0.552555,3.47181,0.2,1,4,-0.064849,-0.064849,0.00648109,-1.25397
