time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.000513463,0.00322618,0.5,1,2,0.00161309,0.00161309,0.0252514,-0.428574
0.00441911,0.0277661,0.5,1,2,0.0138812,0.0138812,0.0260143,-0.111115
0.00901325,0.0566319,0.5,1,2,0.0283008,0.0283008,0.0256328,0.0476227
0.0108268,0.0680268,0.5,1,2,0.0339872,0.0339872,0.0256328,-0.0158768
0.0170069,0.106857,0.5,1,2,0.053327,0.053327,0.0256328,0.0158768
0.0205786,0.129299,0.5,1,2,0.0644695,0.0644695,0.0256328,0.0158768
0.0228513,0.143579,0.5,1,2,0.0715432,0.0715432,0.0252514,-0.0158768
0.0276438,0.173691,0.5,1,2,0.0864094,0.0864094,0.0248699,-0.0476227
0.0347531,0.21836,0.5,1,2,0.108315,0.108315,0.0244884,-0.0793686
0.0363254,0.22824,0.5,1,2,0.113132,0.113132,0.0244884,-0.0476227
0.04057,0.254909,0.5,1,2,0.126079,0.126079,0.0244884,-0.0158768
0.0428391,0.269166,0.5,1,2,0.132964,0.132964,0.0256328,0.14286
0.0486949,0.305959,0.5,1,2,0.150604,0.150604,0.0286846,0.396828
0.052643,0.330766,0.5,1,2,0.162384,0.162384,0.0336437,0.904762
0.0558772,0.351087,0.5,1,2,0.171959,0.171959,0.0389843,1.31746
0.0605766,0.380614,0.5,1,2,0.185745,0.185745,0.0443248,1.34921
0.0646225,0.406035,0.5,1,2,0.197485,0.197485,0.0519542,1.63492
0.0693816,0.435937,0.5,1,2,0.21113,0.21113,0.0584392,1.69841
0.0708687,0.445281,0.5,1,2,0.215356,0.215356,0.0660686,1.79365
0.0768697,0.482987,0.5,1,2,0.232213,0.232213,0.072936,1.79365
0.0788499,0.495429,0.5,1,2,0.237704,0.237704,0.0809469,1.8254
0.086301,0.542245,0.5,1,2,0.25803,0.25803,0.0885763,2.01587
0.0870148,0.54673,0.5,1,2,0.259948,0.259948,0.0973501,2.07936
0.0925647,0.581601,0.5,1,2,0.274681,0.274681,0.106505,2.20635
0.0973309,0.611548,0.5,1,2,0.287068,0.287068,0.114516,2.14286
0.0988595,0.621153,0.5,1,2,0.290986,0.290986,0.124816,2.26984
0.106042,0.666281,0.5,1,2,0.309033,0.309033,0.133208,2.30159
0.106842,0.671311,0.5,1,2,0.311006,0.311006,0.142746,2.20635
0.114893,0.721892,0.5,1,2,0.330403,0.330403,0.152664,2.42857
0.115602,0.726348,0.5,1,2,0.332072,0.332072,0.161438,2.36508
0.120534,0.757339,0.5,1,2,0.343495,0.343495,0.170593,2.33333
0.124438,0.78187,0.5,1,2,0.352304,0.352304,0.180893,2.49206
0.127598,0.801722,0.5,1,2,0.359277,0.359277,0.1931,2.52381
0.133837,0.840926,0.5,1,2,0.37263,0.37263,0.199586,2.33333
0.135874,0.853722,0.5,1,2,0.376866,0.376866,0.209886,2.36508
0.140482,0.882676,0.5,1,2,0.386221,0.386221,0.220185,2.52381
0.14455,0.908236,0.5,1,2,0.39421,0.39421,0.228578,2.36508
0.148998,0.936184,0.5,1,2,0.402651,0.402651,0.238496,2.42857
0.150834,0.947718,0.5,1,2,0.406043,0.406043,0.248414,2.39682
0.157335,0.988567,0.5,1,2,0.41762,0.41762,0.257188,2.36508
0.158838,0.99801,0.5,1,2,0.420197,0.420197,0.266726,2.46032
0.164509,1.03364,0.5,1,2,0.429583,0.429583,0.276644,2.33333
0.169278,1.06361,0.5,1,2,0.437056,0.437056,0.285036,2.26984
0.170852,1.0735,0.5,1,2,0.439437,0.439437,0.294191,2.30159
0.176821,1.111,0.5,1,2,0.448071,0.448071,0.303347,2.26984
0.180727,1.13554,0.5,1,2,0.453382,0.453382,0.310976,2.1746
0.182834,1.14878,0.5,1,2,0.456133,0.456133,0.320131,2.14286
0.188506,1.18442,0.5,1,2,0.46314,0.46314,0.328525,2.11111
0.192532,1.20972,0.5,1,2,0.467758,0.467758,0.336917,2.11111
0.196219,1.23288,0.5,1,2,0.471724,0.471724,0.345691,2.04762
0.198831,1.24929,0.5,1,2,0.47438,0.47438,0.35332,2.04762
0.205979,1.2942,0.5,1,2,0.480996,0.480996,0.361331,2.01587
0.206841,1.29962,0.5,1,2,0.481728,0.481728,0.368197,1.85714
0.214221,1.34599,0.5,1,2,0.487419,0.487419,0.375827,1.85714
0.216134,1.35801,0.5,1,2,0.488723,0.488723,0.38193,1.76191
0.220562,1.38583,0.5,1,2,0.491471,0.491471,0.388416,1.69841
0.223856,1.40653,0.5,1,2,0.493269,0.493269,0.394901,1.69841
0.227728,1.43086,0.5,1,2,0.495112,0.495112,0.401386,1.60318
0.232589,1.4614,0.5,1,2,0.497011,0.497011,0.408253,1.63492
0.23717,1.49019,0.5,1,2,0.498376,0.498376,0.413593,1.60318
0.238836,1.50065,0.5,1,2,0.498771,0.498771,0.419315,1.34921
0.246161,1.54668,0.5,1,2,0.499855,0.499855,0.423511,1.31746
0.246873,1.55115,0.5,1,2,0.499903,0.499903,0.429234,1.31746
0.255865,1.60765,0.5,1,2,0.499661,0.499661,0.435337,1.44444
0.256609,1.61232,0.5,1,2,0.499569,0.499569,0.439152,1.31746
0.26056,1.63714,0.5,1,2,0.4989,0.4989,0.442966,1
0.262831,1.65141,0.5,1,2,0.498376,0.498376,0.447164,0.968254
0.270341,1.6986,0.5,1,2,0.495922,0.495922,0.452886,1.06349
0.271051,1.70306,0.5,1,2,0.495633,0.495633,0.454411,0.968254
0.275695,1.73225,0.5,1,2,0.493498,0.493498,0.457463,0.809525
0.280673,1.76352,0.5,1,2,0.490743,0.490743,0.460515,0.84127
0.284468,1.78736,0.5,1,2,0.48832,0.48832,0.462041,0.619049
0.28955,1.8193,0.5,1,2,0.484641,0.484641,0.463948,0.46032
0.290832,1.82735,0.5,1,2,0.483635,0.483635,0.465474,0.428574
0.297721,1.87063,0.5,1,2,0.477692,0.477692,0.467381,0.46032
0.29883,1.8776,0.5,1,2,0.476651,0.476651,0.468907,0.396828
0.304534,1.91344,0.5,1,2,0.470935,0.470935,0.471578,0.492065
0.309105,1.94216,0.5,1,2,0.465916,0.465916,0.474248,0.714287
0.310848,1.95311,0.5,1,2,0.463901,0.463901,0.476537,0.682541
0.317116,1.9925,0.5,1,2,0.456196,0.456196,0.478826,0.619049
