time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00498183,0.0313018,0.5,1,2,0.0156483,0.0156483,0.0260143,-0.365082
0.00572314,0.0359596,0.5,1,2,0.0179759,0.0179759,0.0252514,-0.206352
0.0113195,0.0711223,0.5,1,2,0.0355312,0.0355312,0.0252514,-0.0793686
0.0135975,0.0854355,0.5,1,2,0.0426658,0.0426658,0.0252514,0.0158768
0.020838,0.130929,0.5,1,2,0.0652777,0.0652777,0.0252514,0.0158768
0.0215865,0.135632,0.5,1,2,0.0676084,0.0676084,0.0252514,0.0158768
0.0287546,0.180671,0.5,1,2,0.0898447,0.0898447,0.0252514,0.0158768
0.0305324,0.191841,0.5,1,2,0.0953331,0.0953331,0.0260143,0.111115
0.0358087,0.224993,0.5,1,2,0.11155,0.11155,0.0260143,0.111115
0.037584,0.236147,0.5,1,2,0.116979,0.116979,0.0252514,-0.0793686
0.0450595,0.283117,0.5,1,2,0.139675,0.139675,0.0260143,0.0158768
0.0457638,0.287542,0.5,1,2,0.141798,0.141798,0.0279216,0.333336
0.0512681,0.322127,0.5,1,2,0.158292,0.158292,0.0324993,0.809525
0.0554848,0.348621,0.5,1,2,0.170801,0.170801,0.0366954,1.09524
0.0575934,0.36187,0.5,1,2,0.177012,0.177012,0.0416545,1.09524
0.0635188,0.3991,0.5,1,2,0.194295,0.194295,0.048521,1.44444
0.0674801,0.42399,0.5,1,2,0.2057,0.2057,0.055006,1.69841
0.0725318,0.455731,0.5,1,2,0.220059,0.220059,0.0630169,1.79365
0.0735884,0.462369,0.5,1,2,0.223035,0.223035,0.0691204,1.88889
0.080739,0.507298,0.5,1,2,0.242909,0.242909,0.0782766,1.92064
0.0815926,0.512662,0.5,1,2,0.245249,0.245249,0.0851431,1.92064
0.0886577,0.557053,0.5,1,2,0.264343,0.264343,0.0942983,2.01587
0.0904776,0.568488,0.5,1,2,0.269179,0.269179,0.102309,2.07936
0.0955032,0.600064,0.5,1,2,0.282348,0.282348,0.111083,2.11111
0.0992551,0.623638,0.5,1,2,0.291996,0.291996,0.121383,2.33333
0.103816,0.652292,0.5,1,2,0.303505,0.303505,0.129394,2.30159
0.105579,0.663375,0.5,1,2,0.30789,0.30789,0.138168,2.26984
0.111365,0.69973,0.5,1,2,0.322006,0.322006,0.148468,2.39682
0.113587,0.71369,0.5,1,2,0.327314,0.327314,0.157242,2.30159
0.119832,0.752927,0.5,1,2,0.341889,0.341889,0.167923,2.46032
0.122433,0.76927,0.5,1,2,0.347805,0.347805,0.177841,2.5873
0.127843,0.803262,0.5,1,2,0.359813,0.359813,0.186615,2.36508
0.132494,0.832485,0.5,1,2,0.369803,0.369803,0.196916,2.42857
0.133579,0.839303,0.5,1,2,0.372089,0.372089,0.206452,2.46032
0.14234,0.89435,0.5,1,2,0.389901,0.389901,0.215226,2.26984
0.143054,0.898835,0.5,1,2,0.391301,0.391301,0.224763,2.33333
0.148239,0.931411,0.5,1,2,0.401231,0.401231,0.235444,2.52381
0.151413,0.951359,0.5,1,2,0.407103,0.407103,0.243073,2.30159
0.153583,0.964989,0.5,1,2,0.411021,0.411021,0.256806,2.39682
0.160636,1.00931,0.5,1,2,0.423231,0.423231,0.263674,2.49206
0.162386,1.0203,0.5,1,2,0.426133,0.426133,0.272066,2.33333
0.168395,1.05806,0.5,1,2,0.435702,0.435702,0.281603,2.39682
0.170397,1.07064,0.5,1,2,0.438753,0.438753,0.290377,2.26984
0.175393,1.10203,0.5,1,2,0.446062,0.446062,0.29915,2.14286
0.178416,1.12102,0.5,1,2,0.450273,0.450273,0.308306,2.30159
0.183182,1.15097,0.5,1,2,0.456579,0.456579,0.316317,2.14286
0.187356,1.17719,0.5,1,2,0.461767,0.461767,0.325091,2.11111
0.191336,1.2022,0.5,1,2,0.466417,0.466417,0.333484,2.14286
0.195353,1.22744,0.5,1,2,0.470815,0.470815,0.34035,1.95238
0.197586,1.24147,0.5,1,2,0.47313,0.47313,0.349505,2.04762
0.203198,1.27673,0.5,1,2,0.478537,0.478537,0.356372,1.98413
0.207358,1.30287,0.5,1,2,0.482161,0.482161,0.364764,1.88889
