time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.00179623,0.0112861,0.5,1,0,0.00564292,0.00564292,0.0503142,0.0158768
0.0057584,0.0361811,0.5,1,0,0.0180866,0.0180866,0.0503142,0.0158768
0.00982565,0.0617364,0.5,1,0,0.0308486,0.0308486,0.0499327,0.0158768
0.0121706,0.0764704,0.5,1,0,0.0381979,0.0381979,0.0499327,-0.0158768
0.0185491,0.116547,0.5,1,0,0.0581418,0.0581418,0.0499327,-0.0158768
0.021997,0.138211,0.5,1,0,0.0688857,0.0688857,0.0499327,0.0158768
0.0249295,0.156636,0.5,1,0,0.0779984,0.0779984,0.0503142,0.0476227
0.0289455,0.18187,0.5,1,0,0.0904346,0.0904346,0.0506957,0.0793686
0.0338439,0.212648,0.5,1,0,0.105524,0.105524,0.0510772,0.0793686
0.0377264,0.237042,0.5,1,0,0.117414,0.117414,0.0514586,0.111115
0.041801,0.262643,0.5,1,0,0.129817,0.129817,0.0522216,0.174606
0.0456644,0.286918,0.5,1,0,0.141499,0.141499,0.0529845,0.14286
0.0505554,0.317649,0.5,1,0,0.156167,0.156167,0.0545104,0.269844
0.0521631,0.327751,0.5,1,0,0.160957,0.160957,0.0571807,0.714287
0.0580369,0.364656,0.5,1,0,0.178314,0.178314,0.0606139,0.714287
0.0618649,0.388709,0.5,1,0,0.189497,0.189497,0.0640471,0.650795
0.0657285,0.412984,0.5,1,0,0.200672,0.200672,0.0678618,0.904762
0.068163,0.428281,0.5,1,0,0.207654,0.207654,0.0751097,1.31746
0.0754003,0.473754,0.5,1,0,0.228115,0.228115,0.0815947,1.69841
0.0777327,0.488409,0.5,1,0,0.234611,0.234611,0.0896056,1.79365
0.0818217,0.514101,0.5,1,0,0.245876,0.245876,0.0964721,1.85714
0.0867677,0.545178,0.5,1,0,0.259285,0.259285,0.106391,2.14286
0.0881708,0.553993,0.5,1,0,0.263044,0.263044,0.115928,2.36508
0.0944714,0.593581,0.5,1,0,0.279667,0.279667,0.125846,2.36508
0.098462,0.618655,0.5,1,0,0.28997,0.28997,0.136527,2.61905
0.101966,0.640669,0.5,1,0,0.298866,0.298866,0.146827,2.55556
0.104919,0.659225,0.5,1,0,0.306252,0.306252,0.157127,2.5873
0.108944,0.684518,0.5,1,0,0.31615,0.31615,0.167427,2.71429
0.113796,0.715002,0.5,1,0,0.327809,0.327809,0.179253,2.74603
0.118346,0.743589,0.5,1,0,0.338467,0.338467,0.189553,2.71429
0.121825,0.765452,0.5,1,0,0.346431,0.346431,0.199852,2.61905
0.125739,0.790038,0.5,1,0,0.35519,0.35519,0.209389,2.61905
0.12817,0.805313,0.5,1,0,0.360524,0.360524,0.220452,2.61905
0.134587,0.845635,0.5,1,0,0.374196,0.374196,0.229608,2.46032
0.137701,0.8652,0.5,1,0,0.380612,0.380612,0.239145,2.36508
0.141938,0.891823,0.5,1,0,0.389109,0.389109,0.248681,2.39682
0.145887,0.916636,0.5,1,0,0.39678,0.39678,0.257455,2.26984
0.150472,0.945445,0.5,1,0,0.405379,0.405379,0.266992,2.33333
0.15216,0.956052,0.5,1,0,0.408461,0.408461,0.275384,2.33333
0.158227,0.994169,0.5,1,0,0.419153,0.419153,0.284539,2.20635
0.162049,1.01819,0.5,1,0,0.425579,0.425579,0.294077,2.33333
0.166301,1.0449,0.5,1,0,0.432437,0.432437,0.302851,2.26984
0.168162,1.05659,0.5,1,0,0.435342,0.435342,0.311625,2.23809
0.175327,1.10161,0.5,1,0,0.445969,0.445969,0.32078,2.30159
0.176993,1.11208,0.5,1,0,0.448311,0.448311,0.329172,2.1746
0.181903,1.14293,0.5,1,0,0.454927,0.454927,0.338328,2.20635
0.186353,1.17089,0.5,1,0,0.460549,0.460549,0.347101,2.20635
0.19017,1.19487,0.5,1,0,0.465084,0.465084,0.354732,2.07936
0.192161,1.20739,0.5,1,0,0.467345,0.467345,0.363506,2.11111
