time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.279997,1.75927,0.5,1,0,0.491146,0.491146,0.497478,0.123634
0.283885,1.7837,0.5,1,0,0.488711,0.488711,0.497897,0.0759577
0.288225,1.81097,0.5,1,0,0.485648,0.485648,0.498072,0.0157944
0.29189,1.834,0.5,1,0,0.482781,0.482781,0.498022,-0.0428616
0.295854,1.8589,0.5,1,0,0.479392,0.479392,0.497681,-0.123322
0.299702,1.88308,0.5,1,0,0.475817,0.475817,0.497005,-0.204933
0.304191,1.91129,0.5,1,0,0.471295,0.471295,0.495873,-0.291321
0.307643,1.93298,0.5,1,0,0.467563,0.467563,0.494578,-0.373953
0.311822,1.95923,0.5,1,0,0.462751,0.462751,0.492851,-0.450059
0.31588,1.98473,0.5,1,0,0.457773,0.457773,0.490855,-0.529
0.320193,2.01183,0.5,1,0,0.452155,0.452155,0.488479,-0.609101
0.323745,2.03415,0.5,1,0,0.44728,0.44728,0.485833,-0.692039
0.327852,2.05996,0.5,1,0,0.441364,0.441364,0.483187,-0.759523
0.331764,2.08454,0.5,1,0,0.435457,0.435457,0.479192,-0.841789
0.335807,2.10994,0.5,1,0,0.429075,0.429075,0.475565,-0.904601
0.339912,2.13573,0.5,1,0,0.422313,0.422313,0.471665,-0.972938
0.344133,2.16225,0.5,1,0,0.415066,0.415066,0.467682,-1.04479
0.34854,2.18994,0.5,1,0,0.407188,0.407188,0.463399,-1.12458
0.351798,2.21041,0.5,1,0,0.401162,0.401162,0.459994,-1.20479
0.355651,2.23462,0.5,1,0,0.39382,0.39382,0.45492,-1.26792
0.359648,2.25974,0.5,1,0,0.38596,0.38596,0.449221,-1.34782
0.363647,2.28486,0.5,1,0,0.377852,0.377852,0.443071,-1.41296
0.367786,2.31087,0.5,1,0,0.36921,0.36921,0.436948,-1.47022
0.372099,2.33797,0.5,1,0,0.359939,0.359939,0.431186,-1.53357
0.375686,2.3605,0.5,1,0,0.352026,0.352026,0.425631,-1.61215
0.379663,2.38549,0.5,1,0,0.343044,0.343044,0.418807,-1.6804
0.383693,2.41082,0.5,1,0,0.333724,0.333724,0.412417,-1.74341
0.388069,2.43831,0.5,1,0,0.323363,0.323363,0.403246,-1.80065
0.392204,2.46429,0.5,1,0,0.313346,0.313346,0.39661,-1.85603
0.395641,2.48588,0.5,1,0,0.304861,0.304861,0.389354,-1.92778
0.399685,2.5113,0.5,1,0,0.294693,0.294693,0.382069,-1.97798
0.40363,2.53608,0.5,1,0,0.284591,0.284591,0.374163,-2.0396
0.407687,2.56157,0.5,1,0,0.274022,0.274022,0.365602,-2.09583
0.411704,2.58682,0.5,1,0,0.263377,0.263377,0.357247,-2.15098
