time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
0.280125,1.76008,0.5,1,2,0.49107,0.49107,0.500173,0.127892
0.283907,1.78384,0.5,1,2,0.488696,0.488696,0.500469,0.0789768
0.288126,1.81035,0.5,1,2,0.485722,0.485722,0.50064,0.00580315
0.292016,1.83479,0.5,1,2,0.482677,0.482677,0.500484,-0.0726132
0.295917,1.8593,0.5,1,2,0.479336,0.479336,0.500041,-0.144541
0.299907,1.88437,0.5,1,2,0.475619,0.475619,0.499242,-0.22245
0.30409,1.91065,0.5,1,2,0.471402,0.471402,0.498256,-0.292443
0.308144,1.93612,0.5,1,2,0.467003,0.467003,0.497107,-0.359963
0.311964,1.96013,0.5,1,2,0.462582,0.462582,0.495231,-0.449467
0.315986,1.9854,0.5,1,2,0.457638,0.457638,0.493479,-0.518969
0.319972,2.01044,0.5,1,2,0.452451,0.452451,0.491174,-0.599535
0.323939,2.03537,0.5,1,2,0.447007,0.447007,0.488539,-0.679763
0.327927,2.06043,0.5,1,2,0.441253,0.441253,0.486028,-0.749384
0.331916,2.08549,0.5,1,2,0.435222,0.435222,0.482186,-0.843266
0.335882,2.11041,0.5,1,2,0.428954,0.428954,0.479106,-0.910938
0.339882,2.13554,0.5,1,2,0.422363,0.422363,0.475489,-0.986266
0.344145,2.16233,0.5,1,2,0.415044,0.415044,0.471584,-1.06246
0.347953,2.18625,0.5,1,2,0.408254,0.408254,0.466118,-1.1585
0.351915,2.21115,0.5,1,2,0.400944,0.400944,0.461938,-1.22398
0.355888,2.23611,0.5,1,2,0.393361,0.393361,0.457523,-1.2922
0.359895,2.26129,0.5,1,2,0.385467,0.385467,0.452044,-1.3723
0.363894,2.28641,0.5,1,2,0.377345,0.377345,0.445222,-1.45956
0.36867,2.31642,0.5,1,2,0.367331,0.367331,0.439993,-1.52145
0.371881,2.3366,0.5,1,2,0.360413,0.360413,0.434052,-1.59737
0.375892,2.3618,0.5,1,2,0.351565,0.351565,0.428003,-1.66473
0.379884,2.38688,0.5,1,2,0.34254,0.34254,0.419786,-1.74698
0.383893,2.41207,0.5,1,2,0.333255,0.333255,0.413559,-1.80471
0.387883,2.43714,0.5,1,2,0.323809,0.323809,0.404874,-1.87936
0.391856,2.4621,0.5,1,2,0.314199,0.314199,0.397995,-1.93438
0.395886,2.48742,0.5,1,2,0.30425,0.30425,0.391113,-1.99101
0.399879,2.51251,0.5,1,2,0.294201,0.294201,0.381349,-2.06475
0.403887,2.53769,0.5,1,2,0.283928,0.283928,0.374019,-2.11613
0.407907,2.56295,0.5,1,2,0.273442,0.273442,0.363889,-2.18208
0.411885,2.58795,0.5,1,2,0.262894,0.262894,0.356155,-2.22978
0.415889,2.6131,0.5,1,2,0.252114,0.252114,0.348246,-2.28144
0.419896,2.63829,0.5,1,2,0.241162,0.241162,0.339215,-2.34057
0.423879,2.66331,0.5,1,2,0.230127,0.230127,0.328032,-2.40458
